id,name,text,trans
0-chapter_name,,祷師と天象の精霊,祷师与天象精灵
0-synopsis,,ある夜、エルモートは夢の中で、美しく煌めく炎と邂逅する。目覚めると、亡き恩人ボスコの形見である赤晶石が微かに光っていた。そこに姬塔が手紙を届けにやってくる。手紙にはかつて救ったモンビクス王国の森が蘇ったと書かれており、エルモートは一行と共にモンビクス王国へ。そこで、土祷師エウレルと再会したエルモートは、ボスコの墓に供えるコッレガーレを求め、森に案内してもらうのであった。,某个夜晚，艾尔莫特在梦中与美丽璀璨的火焰邂逅。醒来时，恩人博斯科的遗物赤晶石微微发光。此时姬塔前来送信。信中写着曾经拯救的蒙比库斯王国的森林已复苏，艾尔莫特与一行人一同前往蒙比库斯王国。在那里，与土祷师尤雷尔重逢的艾尔莫特，为了给博斯科扫墓而寻求科雷加雷，被带往森林。
4,,突如として闇夜に燃えあがる\n美しく煌めく炎──,突然在暗夜中燃烧起来的\n美丽璀璨的火焰──
5,,どこか安らぎを覚えるのか、\nエルモートはその炎を\nじっと見つめていた。,似乎感到某种安宁，\n艾尔莫特凝视着那火焰。
6,エルモート/艾尔莫特,…………,…………
7,エルモート/艾尔莫特,あったけェ……,好暖和……
10,,美しく煌めく炎に向かって\n手を伸ばしたエルモートだったが、\nふと、その手を止める。,艾尔莫特向美丽璀璨的火焰伸出手，\n但忽然停住了手。
11,エルモート/艾尔莫特,あ～……嫌な予感がするぜ。\nいまにも面倒ごとが\n降って湧いてきそうじゃねェか。,啊～……有种不好的预感。\n好像麻烦事马上就要\n从天而降似的。
12,美しく煌めく炎,────……,────……
27,エルモート/艾尔莫特,あン……？,嗯……？
28,エルモート/艾尔莫特,（掌が……ほンのりあったけェ……\nさっきのは夢、だよなァ？）,（手掌……微微发热……\n刚才那是梦吧？）
29,,夢か現か、わからぬまま目覚めた\nエルモートの胸元では、\n亡き恩人ボスコの形見──,不知是梦是真，醒来的艾尔莫特胸前，\n亡故恩人博斯科的遗物──
32,,赤晶石のペンダントが\n微かな光を灯していた。,赤晶石的吊坠\n亮着微光。
35,ビィ/碧,おーい、エルモート！,喂，艾尔莫特！
36,エルモート/艾尔莫特,<span class='scene-font-4'>おい、コラァ。</span>\nノックもせずに入ってくンじゃねェ。,<span class='scene-font-4'>喂，小子。</span>\n别不敲门就进来。
37,エルモート/艾尔莫特,親しき仲にも礼儀ありだって、\nいつも口酸っぱく言ってンだろうが。,就算是亲近的关系也要有礼貌，\n我不是一直这么苦口婆心地说吗。
38,ルリア/露莉亚,すみません……！\n嬉しいお手紙が届いたから、\n早くお伝えしたくて……！,对不起……！\n因为收到了令人高兴的信，\n想尽快告诉您……！
39,,封が開いた手紙の差出人を見て、\nエルモートの口元が微かに緩む。,看到拆封的信的寄信人，\n艾尔莫特的嘴角微微放松。
40,エルモート/艾尔莫特,モンビクス王国……,蒙比库斯王国……
41,エルモート/艾尔莫特,ハッ、ピトゥーカからか。,哈，是彼图卡寄来的啊。
42,ペトラ/佩特拉,気弱で頼りなかった彼もいまや、\n政の中枢を担っているそうですよ。,听说原本胆小懦弱的他，如今\n也担当着政务的要职呢。
43,エルモート/艾尔莫特,ほォ、\nしっかり王子サマをこなしてンのか。\nそりゃ上等だ。,嚯，\n这王子当得挺像样的嘛。\n那可了不起。
49,,かつてモンビクス王国では、\n英雄ギャリバンが王位を簒奪せんとする\n痛ましき事件が起きた。,过去在蒙比库斯王国，\n发生过英雄加里巴恩企图篡夺王位的\n悲惨事件。
60,,姬塔一行は、冤罪で追われた\nエウレルと共に、諸悪の根源であった\n悪しき精霊アンドラスを討伐し──,姬塔一行人与被冤罪追捕的尤雷尔一起，\n讨伐了作为一切罪恶根源的\n邪恶精灵安德拉斯──
61,,枯れたオムニアの森に\n天象の土霊の力を注ぎ、\n五穀豊穣を祈ったのだ。,向枯萎的奥姆尼亚森林\n注入天象土灵之力，\n祈祷五谷丰登。
67,ペトラ/佩特拉,オムニアの森も蘇ったそうですし、\nよろしければ一緒にいきませんか？,听说奥姆尼亚森林也复苏了，\n方便的话，要不要一起去？
68,エルモート/艾尔莫特,だな。しなびてたコッレガーレが\nどンだけ立派に実ったか、\n見にいくとするか。,是啊。去看看那些干瘪的科雷加雷\n长得多结实了。
69,エルモート/艾尔莫特,（ンでよォ、\nそいつを墓にでも供えてやりゃ、\nボスコも喜ぶかもしれねェよな）,（然后啊，\n把那东西供奉在墓前，\n博斯科说不定也会高兴吧）
70,,こうして姬塔一行は、\nモンビクス王国へ向かうのであった。,于是姬塔一行人，\n便向蒙比库斯王国出发了。
77,ビィ/碧,ははっ、すげぇな！\n枯れてた森が\nこんなにも立派になんのか！,哈哈，真厉害啊！\n枯萎的森林竟然变得\n这么茂盛！
78,ペトラ/佩特拉,天象の土霊の加護を受けた\n五穀豊穣のモンビクス……\nその名に恥じぬ姿を取り戻しましたね。,受到天象土灵加护的\n五谷丰登之蒙比库斯……\n已经恢复了不辱其名的样子了呢。
79,エルモート/艾尔莫特,見たところ、<span class='scene-font-spword'>「大浮上」</span>の影響を\n受けてねェようだな。\nホッとしたぜ。,看起来，没有受到<span class='scene-font-spword'>「大浮上」</span>的影响啊。\n我放心了。
80,,大浮上とは──,大浮上是指──
81,,突如として、赤き地平が浮き上がり、\n元ある島々とぶつかり混じり合い、\n新たな島を形成した謎の現象である。,赤色地平突然浮起，\n与原有的岛屿碰撞融合，\n形成新岛屿的神秘现象。
82,,しかし、モンビクス王国は\n幸いにもその影響を受けておらず、\n平和そのものと言ってよかった。,然而，蒙比库斯王国\n幸运地没有受到影响，\n可以说是和平本身了。
83,ルリア/露莉亚,これも天象の土霊の加護が\nあったからでしょうか？,这也是因为有天象土灵的加护吗？
84,ペトラ/佩特拉,そうですね。\n天象の土霊が守ってくれたんだと、\n私も思いたいです。,是啊。\n我想愿意相信是天象土灵保护了我们。
85,ペトラ/佩特拉,ただ……\n空の世界を一変させた事象ですからね。\n軽々しくは言えませんが……,不过……\n毕竟是让空之世界大变样的事件。\n虽然不能轻率地说……
86,？？？,いいんじゃないですか？\n精霊を信じることこそ、\n我々の役目ですからね。,不是挺好的吗？\n相信精灵正是\n我们的职责啊。
90,,頭上から声が聞こえたかと思うと、\n蚕の糸を伝い、\nひとりの青年が一行の前に降り立つ。,刚听到头上传来声音，\n便有一名青年顺着蚕丝，\n降落到一行人面前。
