id,name,text,trans
0-chapter_name,,消失した、女神の息吹,消失的女神之息
0-synopsis,,姬塔一行は、島の内部から瘴気が漏れ出しているとティアマトから知らされる。原因究明の為に島の奥深くを調べたいが、そこまで続くような洞窟はこの島にはないとラカムは話す。困り果てている一行に、ティアマトに担ぎ込まれた男性が朗報を伝える。それは、偶然にもウングッド城の真下にある洞窟を発見したというものだった。こうして一行は調査の為、その洞窟に向かうのだった。,姬塔一行从提亚玛特口中得知，瘴气正从岛屿内部泄漏。为了查明原因，他们想调查岛屿深处，但拉卡姆表示岛上没有通往如此深处的洞窟。正当一行人束手无策时，被提亚玛特带回来的男子带来好消息：他偶然发现了一个位于温古德城正下方的洞窟。于是，一行人为展开调查，动身前往那处洞窟。
2,職人,はぁ、はぁ……,哈啊、哈啊……
3,医者/医生,もう大丈夫。\nここは避難所だ。安心せい。,已经没事了。\n这里是避难所，放心吧。
4,職人,へ、へへ……姉ちゃん、ありがとよ。\nアンタに見つけてもらえなかったら、\nオレはあのまま……,嘿、嘿嘿……大姐，谢谢你。\n要不是你发现了我，\n我恐怕早就……
6,,疲れ切った様子の男性は、\n崩れ落ちるようにして、\nその場にへたり込む。,男子一副精疲力竭的模样，\n仿佛垮下来一般，\n瘫坐在原地。
7,ティアマト/提亚玛特,────,————
8,医者/医生,あとはワシに任せておけ。\nビィくん、そこの薬箱を！,接下来交给老夫吧。\n碧，那边的药箱！
9,ビィ/碧,おうよ！,好嘞！
10,ティアマト/提亚玛特,────,————
11,,医者が怪我人の治療を始めるのを\n眺めていたラカムは、\n切り替えるように声をかける。,拉卡姆看着医生开始治疗伤员，\n仿佛要转换心情一般开口问道。
12,ラカム/拉卡姆,ティアマト……\n外を見てきて、\n何か変わったことはあったか？,提亚玛特……\n你去外面看了一圈，\n有没有发现什么异常？
13,,ティアマトは静かに頷くと、\nルリアに向けて説明を始める。,提亚玛特静静点头，\n随后开始向露莉亚说明。
14,ティアマト/提亚玛特,────,————
15,ルリア/露莉亚,えっ……！？\nそんなところから瘴気が！？,咦……！？\n瘴气竟然从那种地方！？
16,ラカム/拉卡姆,何……？\n瘴気の出所がわかったってのか？,什么……？\n你找到瘴气的源头了？
17,ルリア/露莉亚,あの、えっと……\n島の地面や岩壁に亀裂が出来てて、\nそこから瘴気が漏れ出してるって……,那个，嗯……\n岛上的地面与岩壁出现了裂缝，\n瘴气正从中泄漏……
18,ビィ/碧,んん……？\nってことは、この瘴気は\n島の外から来たんじゃなくて……,嗯……？\n也就是说，这些瘴气\n不是从岛外来的……
19,ラカム/拉卡姆,島の中から出てる……ってことだな。,而是从岛内冒出来的……对吧。
20,ビィ/碧,なぁなぁ、\n島の中心まで続いてるような洞窟とか、\nこの島にはねーのか？,有没有通往岛屿中心的洞窟之类，\n这座岛上没有吗？
21,ラカム/拉卡姆,洞窟自体は無くはねぇが、\n島の中心までとなるとな……,洞窟倒也不是没有，\n但要说通往岛屿中心……
22,ラカム/拉卡姆,もちろん、\n洞窟に纏わる言い伝えや噂話も\n<span class='scene-font-place'>ポート・ブリーズ</span>じゃ聞かねぇな。,当然，\n在<span class='scene-font-place'>碧空</span>也没听说过\n关于洞窟的传说或传闻。
23,ルリア/露莉亚,そうですか……,这样啊……
24,ビィ/碧,となると、\n原因を探るには地面に穴を掘るしか\n方法はないってことか……,这样的话，要调查原因，\n就只能在地面挖洞了吗……
25,職人の声,いや、その必要はねぇぞ。,不，没那个必要。
26,,突如背後から飛んできた声に\n一行が振り返ると、そこには\n手当てを終えた職人が立っていた。,突然听见身后传来的声音，\n一行人回头望去，只见接受完治疗的\n工匠站在那里。
27,職人,…………,…………
28,ラカム/拉卡姆,おいおい……\nついさっきまで気絶してたんだぞ。\n無茶すんじゃねぇ。,喂喂……\n你刚才还昏迷着呢。\n别勉强自己。
29,職人,なぁに……\n頑丈だけが取り柄だからな。,没什么……\n我就只有身子骨结实这点长处了。
30,職人,それよりも、\n話の続きといこうじゃねぇか。,比起这个，\n还是继续刚才的话题吧。
31,職人,さっきアンタ言ってたろ？\nこの島には、島の中心に続くような\n洞窟なんかねぇって。,你刚才说过吧？\n这座岛上没有通往岛屿中心的\n洞窟。
32,ラカム/拉卡姆,…………,…………
33,職人,オレもずっとそう思ってたよ。\nでもな、そりゃ間違いだったんだ。,我以前也一直这么想。\n但那是错的。
34,職人,ウングッド城の真下にゃ、\nでっけぇ洞窟がある。\nそれも、とんでもねぇ深さのな。,温古德城的正下方\n有个巨大的洞窟。\n而且深得吓人。
35,ラカム/拉卡姆,ウングッド城の真下に？\n初めて聞いたぞ、そんな話。,温古德城的正下方？\n这种事我还是第一次听说。
36,職人,驚くのも無理はねぇ。\nオレだってほんの数日前まで\nその存在を知らなかったんだからな。,你会吃惊也很正常。\n毕竟就连我也是几天前\n才知道它存在。
37,,職人は思い返すように\n訥々と語り始める。,工匠像是在回忆往事般，\n一字一句地讲述起来。
43,職人,オレは……\nウングッド城の改修工事に\n駆り出された大工なんだが……,我是……\n被派去参加温古德城\n修缮工程的木匠……
44,職人,あの日は、南側の城壁が\nあまりにも老朽化してるってんで\n作業が中断になってよ。,那天，因为南侧城墙\n实在老化得太严重，\n工程暂时停了下来。
45,職人,みんなで話し合った結果、\n一度、城壁を全部ぶっ壊して、\n再建しようってことになったんだ。,大家商量之后，\n决定先把城墙全部拆掉，\n再重新建造。
46,職人,で……爆薬を仕掛けて、ドカン！\nと、やったまではよかったんだが……,然后……设置炸药，轰的一声！\n到这里都还挺顺利……
49,職人,その衝撃で、\n城壁がぶっ壊れると同時に\n地面が陥没しちまってよぉ……,结果那股冲击\n在炸毁城墙的同时，\n也让地面塌陷了……
50,ビィ/碧,おいおい……,喂喂……
51,職人,オレ達はそのまま落っこちて、\n気づいたときにはもう、\nぽっかり空いた洞窟の中さ。,我们就那样掉了下去，\n回过神来时，已经身处\n突然出现的洞窟之中了。
52,職人,いやぁ、焦ったぜ。\n身体のあちこちは痛ぇし、\n仲間ともはぐれちまったしよ……,哎呀，当时可真把我急坏了。\n浑身上下都疼，\n还和同伴们走散了……
53,ラカム/拉卡姆,ちょっと待ってくれ。\n偶然見つかったその洞窟は、\n最初から城の真下にあったってのか？,等等。\n那个偶然发现的洞窟\n从一开始就在城堡正下方吗？
54,職人,ああ、そうとしか思えねぇよ。,嗯，只能这么想了。
