id,trans
filename,scene_chr054_q3_s10
translator,Gemini
info,scene_chr054_q3_s10
15,我现在，\n心情有点糟糕啊……\n可不会手下留情！！
14,喂，小鬼……\n小心别被卷进来……
12,诶……？
11,还有啊……\n觉得和大家不一样这种事，\n说不定只是你自己的想法而已。
10,呀！？
9,别在那儿磨磨唧唧的\n赶紧给我回城里去……\n再敢胡闹……就把你烤了？
8,我最讨厌你这种小鬼了……
7,吵死了！\n就算被骂，我也不回城里！
6,啧……\n喂小鬼……
5,因为……\n我和大家都不一样……\n所以朋友也……
4,怎么了？\n不想回城里吗？
3,不要……\n那个城镇也好，住在城镇里的人也好\n都不适合我……
2,那个……那个？\n这里很危险，\n一起进城里……
1,呀！？\n你、你是什么人！
0,喂小鬼……\n你小子，到底在想什么啊？
0-synopsis,一位少年因为对自己和周围的不同而感到烦恼，打算离开城镇。就在艾尔莫特以近乎威胁的方式劝说少年时，魔物出现了。
0-chapter_name,孤独的少年
