id,trans
filename,scene_evt151031_cp2_q2_s10
translator,Gemini
info,scene_evt151031_cp2_q2_s10
13,哦！
12,找不到就别回来……！\n山神和天狗茸！
11,可恶……没办法……！\n你们，给我找！
10,我能做的\n只有把你们安全地带回村子。\n好啦，想要蘑菇就加油吧。
9,就算你这么说……\n能采到大量天狗茸的人\n是不会带客人去的。
8,话虽如此……\n但我们在这里也什么都没找到啊，\n蘑菇呢。
7,不能靠近祸草生长的地方哦？\n那里很危险，而且蘑菇\n也很难采到。
6,是啊……\n潮湿的地方也不是没有，\n但那种地方会生长祸草。
5,可是啊，\n这土也太干了吧……\n这种地方会长蘑菇吗？
4,嘛……确实如此。\n既然来了这座岛，\n总得尝尝看才行……
3,我能做的\n只有寻找天狗茸。
2,谁知道呢……随便在山里转转，\n运气好的话就能见到吧。
1,话说，我们已经走了很远了……\n到底怎样才能见到呢？\n山神大人。
0,正当法拉她们将身体绑在枯树上的时候，追寻着岛屿秘密的连斯一行则——
0-synopsis,正当法拉她们继续修行的时候，连斯一行为了寻找天狗茸和山神，在向导大婶的带领下在山中四处搜寻。
0-chapter-name,第二话 师父的修行
