id,trans
filename,scene_evt140831_cp0_q2_s10
translator,Gemini
info,scene_evt140831_cp0_q2_s10
75,在他们面前，是无边无际的晴朗天空，	\n仿佛昏暗洞窟中的战斗	\n只是一场梦。	
74,就这样……	\n拯救了梅涅亚皇国于危难之中的一行人，	\n怀着新的心情踏上了旅程。	
73,啊！	\n那么……振作精神，	\n向着各自新的未来出发吧！	
72,呵呵……	\n大家终于露出笑容了。	\n对吧！ 姬塔小姐。	
71,呵呵……	\n好了，我们走吧，哥哥。	
70,啊！ 面无表情地哼笑！	\n卢修斯这家伙！	\n气死我了！	
69,呵……	
68,怎么了，	\n菲娜酱可是个超级正常人！	
67,你怎么了……	\n突然说出这么正经的话……	
66,缇娜说「要创造一个不会再出现像我们这样的兄妹的世界」，	\n就是这个意思吧。	
65,虽然很遥远……但为了让那样的时代	\n到来，现在的我们	\n必须为后世做些什么。	
64,每个国家都有各自的问题，	\n还有艾尔斯提帝国，<span class='scene-font-spword'>星之民</span>的遗产……	\n要实现全世界的和平还有很长的路要走。	
63,刚才我说梅涅亚皇国已经和平了，	\n但那大概不是永恒的。	
62,什么意思啊？	
61,嘛，如果真的……	\n能变成一个不需要用剑的世界	\n就好了！	
60,唔……	
59,不如说，哥哥	\n除了剑什么也不擅长……	
58,佣兵啊。	\n哥哥的剑术应该能派上用场吧！	
57,啊哈哈！	\n那，暂且就让菲娜酱	\n给你们介绍佣兵的工作吧！	
56,话虽如此……	\n我们，除了这个什么也没做过，所以	\n只能说是摸着石头过河。	
55,哼……	\n总之哥布林狩猎是放弃了。	
54,太好了太好了！	\n积极向上就好！	\n像那样！	
53,为了创造一个不会再出现像我们这样的兄妹的	\n世界，我们要做些什么……	\n现在……只是隐约有这种感觉。	
52,从那之后……	\n我和哥哥也商量过了……	
51,是啊……	\n暂且，先去扫墓，顺便	\n就这样继续旅行吧。	
50,话说……	\n卢修斯和缇娜，	\n接下来打算怎么办？	
49,啊！	\n为了不让那些星晶兽被滥用	\n我们得好好看着才行！	
48,不能再……	\n发生任何会让别人悲伤的战争了！	
47,是的……	\n竟然存在以负面感情为食的	\n星晶兽……	
46,虽然没有找到空图的线索，	\n但能平息这一带的威胁	\n真是太好了。	
45,嘛……菲娜说的没错。	\n虽然发生了很多事，但我们最终	\n还是平息了星晶兽。	
44,总之……	\n梅涅亚皇国已经和平了！	\n这个事实值得高兴吧？	
43,好啦好啦！	\n战争已经结束了……	\n这么阴沉下去也没办法吧？	
42,……………	
41,……………	
40,这次的战斗……	\n承蒙各位的关照。	\n已经无法用奖赏来表达感谢了……	
39,唔……	\n辛苦你们了。	
38,另外，沉睡在昏暗之岛的光之巨人，	\n星晶兽赫卡托姆海尔斯已停止启动。	\n目前似乎已经平静下来了。	
37,另外，据事后派出的调查团的报告。	\n失去首领的哥布林们离开了昏暗之岛，	\n分散到各地去了。	
36,……以上是	\n姬塔一行的报告。	
33,已经……无法回头了……	\n咳……总有一天会在地狱再见的。	
32,咳……我们……	\n已经被憎恨的锁链束缚在一起……	
31,什！？ 你！	\n擅自……	
30,说完这些，哥布林王	\n就自己把卢修斯的剑	\n刺进了自己的心脏……	
28,来到你们面前……	\n总有一天会来复仇的……	
27,即使现在，放下武器……	\n我的同胞，也会像你们一样，因为故乡和	\n同伴被杀的理由……	
26,骰子已经掷下……	\n我杀死了太多人类……	\n你们也杀死了太多我们哥布林……	
25,咔咔！……小姑娘。	\n这不是原谅不原谅的问题。	
24,我……不会原谅你……	\n所以，我要让你	\n活着背负你的罪孽！	
23,你说什么！？	\n你疯了吗！ 缇娜！	
22,即使如此……	\n我也不会让你杀了他！	
21,你哥哥的愤怒，	\n如果不取我的性命	\n就无法平息了。	
20,小姑娘……	\n别说什么漂亮话了……	
19,憎恨……让我们露出笑容了吗？	\n复仇之后……就能得到幸福吗？	
18,哥哥，从那以后就再也没有笑过。	\n看到被憎恨支配的我们，	\n母亲会怎么想呢？	
17,那……	\n但是这份憎恨的感情	\n无论如何也无法消除！	
16,我知道！ 这件事我最	\n清楚了！ 但是……	\n做这种事母亲会高兴吗？	
15,开什么玩笑……现在才说这种话？	\n我们为了向这家伙复仇的这一天	\n等待了多久！	
14,呐，哥哥。我们别再继续下去了吧？	\n就算做了这些，	\n母亲她们也回不来了啊？	
13,缇娜……	\n你想说什么……	
12,想起了那天晚上……拼了命	\n要把我们从村子里送出去的	\n母亲。	
11,我啊……看着那些	\n拼命想要救走哥布林王的	\n哥布林们……	
10,怎么了。	
9,哥哥……等等。	
8,下地狱去吧。	\n……总有一天我也会去的。	
7,来吧……	\n把那把剑刺进来吧。	\n我的心脏，就在这里。	
6,……嗯。	\n走到这一步，真是漫长啊……	
5,缇娜……	\n这样终于，可以为母亲和	\n村里的同伴报仇了。	
4,我不会再逃也不会再躲了。\n……杀了我吧……人类。	
3,……这次终于把你逼入绝境了。\n你已经无处可逃了！\n乖乖受死吧……	
1,……咕ギャ。	
0-synopsis,与哥布林们的争斗以哥布林王的自戕这种意想不到的形式落下帷幕。从复仇中解放出来的卢修斯和缇娜，祈祷着世界的和平，开始了新的旅程。
0-chapter_name,结局
