id,name,text,trans
0-chapter_name,,第1話 落日,第1话 落日
0-synopsis,,フェードラッヘ宰相・エクトルとランスロットが今後の対応について言葉を交わす中、ヴェインは兵を率いて国境へ向かう。ヴェインは若い騎士・ケイに、後方支援部隊にて見習い騎士達の指揮を執るように頼む。そして、国と民を守り、何かあった時も王都にいるランスロットに繋げるため、何かあれば撤退の指示を出すようケイに言い含めるのだった。,在讨论着今后对策的费德拉赫宰相艾克托尔和兰斯洛特面前，维恩正率领着士兵前往国境。维恩将指挥后方支援部队见习骑士的任务托付给了年轻骑士凯伊。并且，为了守护国家与人民，以及即使发生什么也能与王都的兰斯洛特取得联系，他叮嘱凯伊，如果发生意外就下达撤退的指示。
3,ランスロット/兰斯洛特,……あ。,……啊。
6,？？？,…………,…………
7,ランスロット/兰斯洛特,エクトル殿！,艾克托尔大人！
10,,廊下の向こうから歩いてきた\n壮年の男性に気付き、\nランスロットは駆け寄って頭を下げた。,注意到从走廊另一头走来的\n壮年男性，\n兰斯洛特赶忙上前低头行礼。
11,ランスロット/兰斯洛特,今、お話しにうかがおうと\n思っていました。実は……,我正打算前去拜访您。\n其实是……
12,エクトル,アルバノルムの件ならもう耳にした。\n国境の前線へ、ヴェイン副団長殿を\n隊長とした部隊の派遣が決まったとか。,关于阿尔巴诺姆的事我已经听说了。\n似乎决定派遣以维恩副团长\n为队长的部队前往国境前线。
13,ランスロット/兰斯洛特,はい。\n急を要する事態と思い、\nご報告が遅れて申し訳ない。,是的。\n事态紧急，\n很抱歉现在才来报告。
14,ランスロット/兰斯洛特,何かご意見があれば……,如果您有什么意见……
15,エクトル,国防は騎士団の務め。\n陛下と騎士団長殿のご判断に\n私が口を出す謂れもない。,国防是骑士团的职责。\n陛下和骑士团长阁下的判断\n我无权置喙。
16,エクトル,騎士団長殿こそ、国防の一大事に\n私の顔色を窺う余裕などないはず。\nご自分の責務に専念されてはいかがか。,骑士团长阁下更应该\n没有闲暇在国防要事上\n揣测我的脸色吧。\n您还是专注于自己的职责如何？
17,ランスロット/兰斯洛特,……はい。,……是。
18,エクトル,もうよろしいか？\n他になければ、\nこれで失礼する。,没事了吗？\n如果没有其他事，\n我就先告辞了。
19,ランスロット/兰斯洛特,はい。詳細は、\n報告書を上げさせていただきます。,好的。详细情况，\n我会提交报告书。
20,ランスロット/兰斯洛特,お忙しいところ\n足を止めさせてしまい、\n申し訳ありません。,百忙之中还\n劳烦您停下脚步，\n十分抱歉。
21,エクトル,……ヴェイン副団長殿に\nご武運を。,……祝维恩副团长\n武运昌隆。
22,,男性が去っていくのを見送った\nランスロットは、詰めていた息を\n吐き出す。,目送着男性离去，\n兰斯洛特长长地\n舒了一口气。
23,ランスロット/兰斯洛特,はぁ……,唉……
24,ランスロット/兰斯洛特,（執政官であったイザベラの失脚後、\nフェードラッヘの内政を立て直すために\n宰相の座に就いたエクトル殿……）,（伊莎贝拉执政官失势后，\n为了重振费德拉赫的内政\n而就任宰相的艾克托尔大人……）
25,ランスロット/兰斯洛特,（イザベラの事件の後、騎士団の力が\n増したのは事実で、彼が難しい立場で\nあるのも理解しているが……）,（伊莎贝拉事件之后，骑士团的力量\n确实增强了，我能理解他身处\n如此艰难的立场……）
26,ランスロット/兰斯洛特,未だに、騎士団への……\nいや、俺への当たりが特に厳しいな。,但他至今对骑士团……\n不，是对我格外严厉。
27,ランスロット/兰斯洛特,（表立って対立することはないが\n飲み込んでおられることも多そうだ）,（虽然没有公开对抗\n但他似乎也忍耐了很多）
28,ランスロット/兰斯洛特,難しいものだな。,真是难办啊。
34,ヴェイン/维恩,…………,…………
35,,王都を発った騎士達の部隊は、\nヴェインを先頭としてアルバノルムとの\n国境に向かって急いでいた。,离开王都的骑士部队\n正以维恩为首，火速赶往\n与阿尔巴诺姆的国境。
42,？？？,ヴェイン副団長！,维恩副团长！
43,,いつになく険しい表情で\n馬に揺られるヴェインの横に、\nひとりの若い騎士が駆け寄る。,一名年轻骑士\n策马来到了一脸严肃地\n骑在马背上的维恩身旁。
44,？？？,先遣隊は、早馬で発ちました。\n朝までには国境に到達するかと。,先遣部队已快马加鞭出发了。\n估计明天早上就能抵达国境。
45,ヴェイン/维恩,ああ、ありがとうケイ。\n俺達もなるべく急ぎたいけど……\n最低限、補給地点を確認しつつ進もう。,啊，谢谢你，凯伊。\n我们也要尽量加快速度……\n但至少要确认好补给地点再前进。
46,ケイ,はっ！,是！
47,ヴェイン/维恩,戦況がどうなってるか\nまだわからないけど……,现在还不清楚战况如何……
