id,name,text,trans
0-chapter_name,,当てはまらないのはどれ,哪一项不适用
0-synopsis,,行方のわからなくなったテレーズと従業員、富豪バスの執事を探してジュエルリゾートを巡る姬塔達だったが、不意に、仕掛けのついた奇妙な箱を見つけ、足を止める。それが怪盗の持ち物だとわかり、中身を知るため、仕掛けの解除に挑戦する。,为了寻找失踪的泰蕾兹、赌场员工和豪华巴士的管家，姬塔一行在宝石度假村四处搜寻，突然发现了一个带有机关的奇怪箱子，于是停下了脚步。当得知这是怪盗的物品后，为了了解其中的内容，他们决定挑战解开机关。
0,,行方不明になった\nテレーズとカジノの従業員、\nそして富豪バスの執事。,失踪的\n泰蕾兹和赌场员工，\n以及豪华巴士的管家。
1,,３人を探して歩いている中、\n何かが探偵バロワの目にとまった。,在寻找三人的过程中，\n侦探巴洛瓦注意到了一些东西。
2,バロワ/巴洛瓦,これは……,这是……
3,サーヤ/萨雅,どうしました？　先生。,怎么了？老师。
4,バロワ/巴洛瓦,いや、妙な箱を見つけてな。\nこの装飾、どこかで似たようなのを\n見たのだが、はて……,不，我发现了一个奇怪的箱子。\n这种装饰，好像在哪里见过类似的……\n可是……
5,サーヤ/萨雅,うーん……言われてみれば、\n広間のドアに施された仕掛けと\n似ているような……,嗯……这么说起来，\n和大厅门上的机关\n好像很像……
6,バロワ/巴洛瓦,ほう……\nと、いう事は……\nこれはあの怪盗の持ち物か。,哦……\n也就是说……\n这是那个怪盗的东西吗？
7,サーヤ/萨雅,たぶん、ですけど……,大概，是的……
8,バロワ/巴洛瓦,ならば……\n開けてみないわけにはいかんな。,那么……\n不打开看看可不行。
9,サーヤ/萨雅,これも仕掛けの謎を解くと\n開くようになっているみたいですね。,这个好像也是解开机关的谜题\n就能打开的样子呢。
10,サーヤ/萨雅,姬塔さん、\nぜひ挑戦してみてください！,姬塔小姐，\n请务必挑战一下！
info,,,scene_evt150331_free_q1_s10
译者,,,Gemini
