id,name,text,trans
0-chapter_name,,のち、大輪の華へと、,然后，向着盛开的烟花
0-synopsis,,ソーンと姬塔達はユカタヴィラで夏祭りを楽しむ。ソーンはかき氷だと思って買ったものがじゃがバターだったり、ふわふわのチャームだと思って射的で落としたものが恩尼のマスコットだったりと、ささやかなハプニングが続く。それらも含めて姬塔達と楽しんでいたが、その中で、ふと迷子らしき子供を見つけるのだった。,索恩和姬塔一行穿着浴衣享受着夏日祭典。索恩把烤土豆误以为是刨冰买了下来，又把射的的毛绒挂件误以为是恩尼的吉祥物射了下来，诸如此类的小插曲接连不断。虽然发生了这些事，但她还是和姬塔一行玩得很开心。然而就在这时，她突然发现了一个疑似迷路的孩子。
1,ソーン/索恩,うふふふっ！, 呜呵呵呵！
2,ルリア/露莉亚,ソーンさん、嬉しそうですねっ。\nユカタヴィラ、とっても似合ってます！,索恩小姐，你看起来很高兴呢。\n浴衣非常适合你！
3,ソーン/索恩,ありがとうっ。,谢谢。
4,ビィ/碧,すっかり元気みたいで\nよかったな！,你看起来完全恢复精神了\n真是太好了！
5,,雨天のなかで魔物の討伐を\nこなした姬塔一行。,在雨天中完成了魔物讨伐的\n姬塔一行。
6,,気落ちしたソーンの気分転換にと、\n各々ユカタヴィラに着替え、\n夏祭り会場へとやってきていた。,为了让心情低落的索恩转换心情，\n大家各自换上了浴衣，\n来到了夏日祭典的会场。
7,ビィ/碧,にしても、屋台も人出もすげぇし\n盛り上がってんなぁ！,话说回来，这里的摊位和人潮都好多啊\n真是热闹非凡！
8,ルリア/露莉亚,はぅぅ……\nいろんな方向からいろんな食べ物の\n匂いがしますね～,哇啊……\n从各个方向飘来各种食物的\n香味呢～
9,ソーン/索恩,ふふ、匂いに吸い寄せられて\n迷子にならないようにね？,呵呵，可别被香味吸引\n迷路了哦？
10,ルリア/露莉亚,はいっ！,好的！
11,シルヴァ/席尔瓦,ひとまずぐるっと回ってみようか。\n食べたいものがあれば都度購入しよう。,我们先四处逛逛吧。\n看到想吃的东西就买下来。
12,ソーン/索恩,雨の後だし、少し蒸し暑いわね。\n私、何か冷たいものが食べたいな。,雨后有点闷热呢。\n我想吃点凉的东西。
13,,そう言って辺りを見回したソーンは、\nある一点でふと目を留めた。,说着，索恩环顾四周，\n目光突然停留在某个地方。
14,ソーン/索恩,あ、かき氷が売ってるわ。\n買ってこようかしら。,啊，那里有卖刨冰的。\n我去买点吧。
15,シルヴァ/席尔瓦,かき氷か、私もそうするかな。\nルリア達はどうする？,刨冰吗，那我也来一份吧。\n露莉亚你们呢？
16,ルリア/露莉亚,私、そこのお店の\nポム焼きが食べたいです！\n姬塔はどうですか？,我想吃那家店的\n苹果糖！\n姬塔你想吃什么？
16-sel1_txt,,ポム焼き！,苹果糖！
16-sel2_txt,,光華の場所取りに……！,去占个看烟花的好位置……！
18,シルヴァ/席尔瓦,なら、姬塔達は\nそこのポム焼きだな。,那么，姬塔你们就去\n买苹果糖吧。
