id,name,text,trans
0-chapter_name,,第3話 怪盗の目配せ,第三话 怪盗的暗示
0-synopsis,,無実のヘクターを倒した姬塔達。混乱のうちに怪盗の手下が本性を現し、暴れ出すのであった。,姬塔他们击败了无辜的赫克托。在混乱中，怪盗的手下们露出了本性，开始胡作非为。
0,ヘクター,ぐわぁぁぁぁーっ！,呜哇啊啊啊啊！
2,サーヤ/萨雅,へ……ヘクターさん！\n大丈夫ですか！？,赫……赫克托先生！\n你没事吧！？
3,従業員？,グオオオオオッ！,咕哦哦哦哦哦！
4,バロワ/巴洛瓦,しまった！\n従業員が本性を！,糟了！\n员工露出本性了！
5,サーヤ/萨雅,これは……まずいですよ！　先生！\n怪盗シャノワールに逃げられます！,这下……不妙了！ 先生！\n怪盗夏诺瓦尔要逃走了！
6,バロワ/巴洛瓦,くそっ！\nここまで追い詰めたのに！,可恶！\n都追到这里了！
7,怪盗シャノワール,ふふ……\n変装した私をここまで絞り込むとは\n大したものだよ。称賛に値する。,哼哼……\n居然能找到伪装后的我到这个地步\n真是了不起。值得称赞。
8,怪盗シャノワール,だが……\nいささか詰めが甘かったようだ。,不过……\n似乎在最后关头有些疏忽。
9,サーヤ/萨雅,仕方ありません……\nどこで推理を間違えたのかは\n後で考えるとして……,没办法……\n到底哪里推理错了\n之后再考虑吧……
10,バロワ/巴洛瓦,今は怪盗を捕まえるぞ！\nこの場で、なんとしてもだ！,现在要抓住怪盗！\n无论如何都要在这里！
info,,,scene_evt150331_cp3_q3_s30_rid0
译者,,,gpt-4o-2024-08-06
