id,name,text,trans
0-chapter_name,,第6話 幻の味覚を求めて,第6话 幻之美味的追寻
0-synopsis,,昔、山のヌシに会ったことがあるらしいヨダルラーハの勘を頼りに山を走る姬塔達。その行く手にレンス一味が立ち塞がる。目的が同じ幻の黄金アマツタケであることを知ったレンスはヨダルラーハに襲いかかる。しかし、山のヌシの居場所を知るのはヨダルラーハだけであり。戸惑う彼らにヨダルラーハは案内してやると言って走り出す。,过去似乎见过山神的尤达拉哈凭借直觉在山中奔跑，姬塔一行也跟随着他。出现在他们面前的是连斯一伙人。得知目标都是幻之黄金天麻的连斯袭击了尤达拉哈。然而，只有尤达拉哈知道山神的所在地。面对困惑的众人，尤达拉哈表示愿意带路，便向前跑去。
0,ビィ/碧,でもよぉ、オイラ達が追いかけたら\nヌシって奴は\nまた逃げちまうんじゃねえか？,但是啊，如果我们追上去的话，\n那家伙\n会不会又逃走了啊？
1,ヨダルラーハ/尤达拉哈,ありゃあ見たところ\n一年のうち半分は寝て過ごす獣じゃ。\nそしてあの禍草を餌にしとる。,那家伙看起来\n一年之中有一半时间都在睡觉。\n而且把那种祸草当作食物。
2,ヨダルラーハ/尤达拉哈,永い眠りから覚めて\nハラが減っておる所に餌が\nいなきゃあ、怒ってワシらを狙うわな。,从漫长的沉睡中醒来，\n肚子饿了却找不到食物，\n肯定会生气攻击我们吧。
3,ビィ/碧,なんで島の連中でさえ\n知らねえことを……,为什么连岛上的家伙们都\n不知道的事情……
4,ヨダルラーハ/尤达拉哈,実はのう、\nあのヌシと会うた話を聞いた事がある。\n誰だったかは忘れたがの。,其实啊，\n我听说过有人见过那家伙。\n是谁说的我已经忘了。
5,ルリア/露莉亚,それってもしかして……,那该不会是……
6,ヨダルラーハ/尤达拉哈,この辺の山で\n色々やっとった奴から聞いての。\nもう何十年も昔の事じゃ。,我听在这附近山里\n做过各种各样事情的家伙说的。\n已经是几十年前的事了。
7,ファラ/法拉,なんか村の案内で\n山のヌシに会った人がいるって\n聞いたっすけど……,我好像在村里的向导那里听说\n有人见过山神……
8,ファラ/法拉,あれってまさか\n老師の事だったっすか！？,那该不会是\n老师您吧！？
9,ヨダルラーハ/尤达拉哈,さあのう！　ま、誰でも構わんじゃろ！\n今は黄金アマツタケを手に入れんとな！\nほれ、ヌシを追うぞ！,谁知道呢！嘛，是谁都无所谓啦！\n现在重要的是要拿到黄金天麻！\n喂，我们去追山神吧！
10,ルリア/露莉亚,ヨダルラーハさん、\nヌシの行先がわかるんですか？,尤达拉哈先生，\n您知道山神要去哪里吗？
11,ヨダルラーハ/尤达拉哈,長年の山暮らしは伊達ではないぞ！\nさ、行くぞ娘っ子達よ！,我多年的山野生活可不是白过的！\n好了，出发吧姑娘们！
14,レンス/连斯,ジジィ！,老头子！
15,ヨダルラーハ/尤达拉哈,おお！　生きとったかレンスよ。,哦！你还活着啊，连斯。
16,レンス/连斯,まさか幻の黄金アマツタケを\n狙ってるとは思わなかったぜ……,没想到你居然也在打\n幻之黄金天麻的主意……
17,ならず者１/暴徒１,ま、それならアレだ。,嘛，那就没办法了。
18,ならず者２/暴徒２,ライバルは\n今のうちに減らしとかなきゃな！,竞争对手\n得趁早解决掉才行！
19,レンス/连斯,今こそくたばれ！　ジジィ！,现在就给我去死吧！老头子！
20,ビィ/碧,でも、お前ら都会派っぽいじゃねえか。\nジィちゃんみてえに\n山のヌシの追い方わかるのか？,但是，你们看起来像是都市派啊。\n像老爷子那样\n知道怎么追山神吗？
21,レンス/连斯,あん？　何が言いたい？,啊？你想说什么？
22,ルリア/露莉亚,じゃあ、ヨダルラーハさんと\n一緒にいないと……,那么，如果不和尤达拉哈先生\n在一起的话……
23,ファラ/法拉,老師殺しちゃったら\n山のヌシもどこいるか\nわかんないっすよ！,如果杀了老师的话，\n山神在哪儿\n就不知道了！
24,レンス/连斯,それもそうだな……,那倒也是……
25,ならず者１/暴徒１,ヘッ……仕方ねえ！\nここは見逃してやらぁ！,嘿……没办法！\n这次就放过你！
26,ならず者２/暴徒２,ほれほれ、俺らを案内しろって！,喂喂，快带路！
27,ファラ/法拉,何言い出すっすか！\n老師に剣向けといて！,说什么呢！\n居然还敢对老师拔剑！
28,ヨダルラーハ/尤达拉哈,構わん構わん！\nほれ、お前さんがたもついてこい！,没关系没关系！\n喂，你们也跟上来吧！
29,レンス/连斯,だそうだ！\n行くぞ、お前ら！,听到没！\n走吧，你们！
30,ビィ/碧,案内してもらう割に\n態度でけえ連中だな、おい……,明明是有求于人，\n态度却这么嚣张，真是……
info,,,scene_evt151031_cp6_q2_s10_ss
译者,,,Gemini
