id,name,text,trans
0-chapter_name,,他人を救う覚悟,拯救他人的觉悟
0-synopsis,,一行は荒くれ者達を倒すも、老人は既に今夜にも死んでしまうほどの毒を盛られ、助かる見込みがない状態だった。しかし、突如姬塔達の前に謎の老婆が現れ、特別な衣服とともに「少しでも投与すべき量を間違えるとたちまち死んじまう」という薬を姬塔に与える。適正な投与量を調べるため姬塔は自らその薬を試すことになるのだった。,一行人打倒了小混混们，但老人已经被下了足以在今晚就死去的毒药，已经没有得救的希望了。然而，突然一位神秘的老婆婆出现在姬塔一行人面前，她给了姬塔一件特殊的衣服和一种“只要稍微弄错用量就会立刻死去”的药。为了调查正确的用量，姬塔决定亲自尝试这种药物。
6,荒くれ者１/小混混１,ぐあっ！,呜啊！
11,荒くれ者２/小混混２,ぐはっ！,咕哇！
13,シャオ/箫,さて、これで懲りましたかね？\nもうあのお爺さんに二度と近付かないと\n約束しますか？,那么，现在知道教训了吗？\n能保证再也不靠近那位老爷爷了吗？
14,荒くれ者２/小混混２,へっ！　どうせもう手遅れさ！\n今日の夜には確実に死ぬように\n毒を盛っておいたからな！,哼！反正已经来不及了！\n我已经下了毒，保证他今晚必死无疑！
15,ビィ/碧,なんだってぇ！？,什么！？
16,シャオ/箫,やれやれ……\n悠長にしている暇はなさそうですね。\n姬塔さん、急ぎましょう。,唉……\n看来没时间悠闲了。\n姬塔小姐，我们快走吧。
17,,一行は不穏な予感を抱きつつ\n駆け足で屋敷に向かう。,一行人怀着不安的预感，\n飞奔向宅邸。
22,,屋敷の前に到着した一行は、\n扉の奥に向かって声を張り上げる。,一行人来到宅邸前，\n朝着门内大声喊道。
24,ビィ/碧,おーい！　開けてくれ！,喂！开门！
26,青年,おい！　なんだ、騒々しい！,喂！吵什么吵！
27,,怒りを露わに扉から出てきた青年は、\n一行の姿を目にして\n怪訝な表情を浮かべる。,青年怒气冲冲地从门内出来，\n看到一行人的身影，\n露出了疑惑的表情。
28,青年,ん？　なぜ君達がここに……,嗯？你们为什么在这里……
29,シャオ/箫,すみませんが、\nそこをどいてくれませんか？,不好意思，\n能请你让开吗？
30,青年,なっ！？　ここは僕の家だぞ！\nどうして君達にそんなことを\n言われなければならないんだ！,什！？这里是我的家！\n凭什么要听你们的！
31,シャオ/箫,……あなた、実の父親を\n殺そうとしていましたね？,……你，企图杀害\n你的亲生父亲吧？
32,青年,っ！？\nな、なにを根拠にそんなこと……,什！？\n你、你凭什么这么说……
33,シャオ/箫,ふふ、あなたとグルだった方達が\n白状してくれましたよ。,呵呵，你的同伙\n已经招供了。
34,青年,……くそっ！\n馬鹿な奴らめ！,……可恶！\n那些笨蛋！
35,青年,ちっ、親父がいけないんだ！\n金があるくせにちっとも消費しない！\n僕がもっと金を有益に使ってやるんだ！,切，都是父亲的错！\n明明有钱却一点也不花！\n我要把钱用在更有益的地方！
36,シャオ/箫,はぁ……馬鹿さ加減では\nあなたも変わらないと思いますけどね。,唉……我觉得你的愚蠢程度\n和他们没什么区别。
37,シャオ/箫,では、もう一度言いますよ。\nそこをどいてくれませんか？,那么，我再说一遍。\n能请你让开吗？
38,青年,<span class='scene-font-4'>はっはっはっ！</span>\nどうせ手遅れさ！,哈哈哈！\n反正已经来不及了！
39,,一行は高笑いする青年の横を通り抜け、\n老人の寝室に急ぐ。,一行人从大笑的青年身边走过，\n急忙赶往老人的卧室。
44,ビィ/碧,お、おい……\n大丈夫かよ、ジイさん！,喂、喂……\n你还好吗，老头子！
45,老人,…………,…………
46,,老人は目を閉じてベッドに横たわり、\n一行の呼びかけにも反応しない。,老人闭着眼睛躺在床上，\n对一行人的呼唤没有任何反应。
48,,シャオは老人に近付いて容態を診ると、\nやがてゆっくりと首を横に振った。,箫靠近老人查看他的情况，\n然后慢慢地摇了摇头。
49,シャオ/箫,申し訳ない……\nこの意識のない状態では僕の薬でも……,对不起……\n在这种失去意识的状态下，即使是我的药也……
50,ルリア/露莉亚,そんな……！,怎么会……！
