id,name,text,trans
0-chapter_name,,生き抜く意志と力,生存的意志与力量
0-synopsis,,魔物を退けた一行。この山で暮らしているという老婆は、「望むのなら過酷な環境で生き残る術を教えてあげよう」と告げる。力不足を痛感した一行は老婆に修行をつけてもらうことにする。老婆の指導のもと大自然の中を生き抜く術を学び、様変わりした姬塔。修行の仕上げとして、老婆は姬塔に「儂を倒しこの山の頂点だと証明してみせな」と試練を課すのだった。,击退魔物后的一行人。自称住在这座山上的老妇人说道「如果你们愿意的话，我可以教你们在严酷环境下生存的技巧」。一行人痛感自身力量不足，于是决定拜老妇人为师进行修行。在老妇人的指导下，姬塔学会了在大自然中生存的技巧，并发生了巨大的变化。作为修行的最后阶段，老妇人给姬塔提出了一个试炼「打倒我，证明你才是这座山的顶点」。
1,,姬塔一行は\nなんとか態勢を立て直し、\n襲い来る魔物達を全て退ける。,姬塔一行人\n好不容易稳住阵脚，\n将袭来的魔物全部击退。
1-sel1_txt,,ありがとうございました,非常感谢您
1-sel2_txt,,あの……あなたは？,那个……您是？
2,野性味のある老婆,くっくっく……\nこのくらい大したことじゃないよ。,库库库……\n这种程度算不了什么。
3,野性味のある老婆,くっくっく……\nなあに、この山で暮らしてるだけの\n婆さ。名乗るほどの者でもないよ。,库库库……\n没什么，只不过是住在这座山上的\n老太婆罢了。不值一提。
4,野性味のある老婆,それよりも、あんた達はどうして\nこんな山の中にいるんだい？,比起这个，你们这些人为什么\n会跑到这种深山老林里来？
5,パヴィーダ,あ、あの……\n僕達、この山を通るのが、\n港への近道だって聞いて……,啊，那个……\n我们听说翻过这座山，\n是去港口的捷径……
6,バロワ/巴洛瓦,その途中でこの水辺を見つけ、\n小休止を取っていたところだ。,然后我们在途中发现了这片水边，\n就稍微休息了一下。
7,野性味のある老婆,なるほどね。\nそういうことなら、儂があんた達を\nふもとまで送ってやってもいいが……,原来如此。\n既然这样，我可以把你们\n送到山脚下……
8,野性味のある老婆,あんた、ちょっといいかい。,你，过来一下。
9,,そう言って、老婆はじっと\n姬塔の顔を見つめる。,说着，老妇人便目不转睛地\n盯着姬塔的脸。
10,野性味のある老婆,あんたは良い目をしている。\n筋がある、っていうのかね。,你的眼神不错。\n很有天赋，该怎么说呢。
11,野性味のある老婆,もしあんたが望むのなら、\n今日みたいな事態にならないよう\n生き残る術を教えてあげようか。,如果你愿意的话，\n我可以教你一些生存的技巧，\n避免再遇到今天这样的情况。
12,野性味のある老婆,これから先さらに過酷な環境で\n旅をすることになったとき、\n力不足だと思わないようにね。,今后如果要在更加严酷的环境下\n旅行的话，\n可不要觉得自己的力量不足哦。
13,,老婆の言葉に、姬塔は\n今日の道のりの苦労と魔物に\n対処できなかったことを思い出す。,听到老妇人的话，姬塔\n想起了今天一路上的艰辛，以及\n自己无力应对魔物的事。
14,,そして、確かにこれらは\n自分の力不足によるものであると\n痛感するのだった。,然后，她确实地\n感受到了这一切都是因为\n自己力量不足造成的。
15,ビィ/碧,なぁなぁ、つまり婆ちゃんは\n姬塔に修行をつけてくれる\nってことなのか？,呐呐，也就是说老奶奶\n要给姬塔进行特训\n对吧？
16,野性味のある老婆,ふぇっふぇっ……修行と言うほど\n大層なものではないよ。,嘿嘿嘿……还算不上\n什么特训。
17,野性味のある老婆,あんたにしてもらうのは、\nただこの山で生き延びることだけさ。,你只需要\n在这座山上活下去就行了。
18,野性味のある老婆,まぁもちろん、\nそのために必要なことは\n教えるつもりだけどねえ。,当然，\n我会教你\n一些必要的事情。
19,ビィ/碧,どうする？\nオイラ達、お前が頑張りたいって\n言うなら応援するぜ！,你打算怎么办？\n如果你想努力的话，\n我们会支持你的！
20,,姬塔はしばし悩み、\nそして覚悟を決めたように\n口を開いた。,姬塔沉思了一会儿，\n然后像是下定了决心一般\n开口说道。
20-sel1_txt,,山で生きるための体力をつけたい,我想锻炼在山中生存的体力
20-sel2_txt,,山で生きるための技を身につけたい,我想掌握在山中生存的技巧
21,野性味のある老婆,確かにねえ、生き残るためには\nまずそれが大事だ。\nよく分かってるじゃないか。,确实，想要活下去\n首先要做到这一点。\n你很清楚嘛。
