id,name,text,trans
0-chapter_name,,盾が護りしもの,盾所守护之物
0-synopsis,,ある日、一行が訪れた町では、先日町を代々守っていた騎士の一族の末裔が不慮の事故で亡くなり、ゴブリン達が町を襲おうとしていた。姬塔は騎士の一族に受け継がれる盾と鎧を身に着け、末裔の振りをしゴブリン達を撃退。町の人々はその姿とガウェインの言葉に奮い立ち、アテナの教えを受け自衛の術を身に着けると、騎士の威光に甘えぬ誓いとして、騎士の盾と鎧を一行に預けるのだった。,有一天，姬塔一行来到的小镇上，世代守护小镇的骑士家族后裔不久前因意外去世，哥布林们企图袭击小镇。姬塔身披骑士家族代代相传的盾牌与盔甲，装作后裔的样子击退了哥布林。小镇居民被他的身姿和高文的话语所鼓舞，在接受了雅典娜的指导学会了自卫之术后，为了表示不再依赖骑士威望的誓言，将骑士的盾牌和盔甲托付给了姬塔一行。
1,,ある日の事。姬塔達は防衛の\n依頼を受け、アルビオン周辺の\n小さな島に出向いていた。,在某一天，姬塔一行接受了防卫的\n委托，前往阿尔比昂附近的\n一个小岛。
2,ビィ/碧,えっと……ここが依頼してきた町か？\nゴブリンに狙われてるっていうけど、\n結構平和そうに見えるぜ？,那个……这里就是委托我们的小镇吗？\n虽然说被哥布林盯上了，\n但看起来相当和平啊？
3,ガウェイン/高文,そうだな。それに、わざわざ\n騎空団に助力を請わねばならぬほど\n貧弱な防衛設備ではなさそうだ。,是啊。而且，看起来\n防卫设施也不至于贫弱到\n非得请求骑空团帮助的地步。
4,ルリア/露莉亚,ええっ、そうなんですか？,咦，是这样吗？
5,ガウェイン/高文,ああ。砦は古い様式だが、\n手入れや補強の跡が各所に見える。\nそう簡単に破壊されはしないだろう。,啊。虽然要塞是古老的样式，\n但各处都能看到维护和加固的痕迹。\n应该不会那么容易被破坏。
6,アテナ/雅典娜,ええ。砲台や投石装置も\n死角が生まれないように\n配置されています。,是的。炮台和投石装置\n也都布置得没有死角。
7,アテナ/雅典娜,しかし、その砲台に兵の姿が\nないのが気にかかりますね。,但是，炮台上没有士兵的身影，\n这一点令人在意呢。
8,アテナ/雅典娜,恐らく、この規模の防壁を\n作れるような町ですから\n兵力は十全と見えますが……,恐怕以这个小镇能建造\n这种规模的防御墙来看，\n兵力应该是充足的……
9,ガウェイン/高文,そうだな。既に大規模な戦闘で\n大勢が怪我をしているか……もしくは、\n指揮系統に何か問題が……？,是啊。要么是已经发生了大规模战斗，\n很多人受伤了……要么就是，\n指挥系统出了什么问题……？
15,,姬塔達が門番に\n身分を明かし町に入ると、\nすぐにひとりの老人が姿を現した。,姬塔一行在向守门人\n表明身份进入小镇后，\n立刻有一位老人出现在眼前。
16,町長/镇长,ああ、騎空団の皆さん……\nよく来てくださいました。,啊，骑空团的各位……\n欢迎你们的到来。
17,町長/镇长,私が、この町の町長です。\nもっとも、あくまで仮の町長では\nありますが……,我是这个小镇的镇长。\n不过，终究只是代理镇长……
18,ビィ/碧,ん？　仮の町長って、普段は\nじいちゃんじゃないヤツが\n町長やってんのか？,嗯？代理镇长是指，平时\n不是老爷爷你在当\n镇长吗？
19,町長/镇长,ええ……依頼の話をする前に、\nまずはこの町の成り立ちについて\nお話しいたしましょう。,是的……在谈委托的事之前，\n我先给你们讲讲\n这个小镇的由来吧。
20,町長/镇长,昔、この町の周辺には\n強大なゴブリンの群れが\n住み着いておりました。,过去，在这个小镇周边\n居住着一大群\n强大的哥布林。
21,町長/镇长,しかし、別の地方から来た\n力ある王と彼に付き従う騎士達が\nそのゴブリン達に打ち勝ち……,但是，从别的地方来的\n一位强大的国王和追随他的骑士们\n战胜了那群哥布林……
