id,name,text,trans
0-chapter_name,,崩壊、危機、乗り越えて,崩坏，危机，克服
0-synopsis,,ある日、姬塔達は「島に崩壊の危機が迫っている。求む、“魔法戦士”」という手紙の調査をしたいというアン達の護衛の依頼を受け、アン、グレア、オーウェンと共にある島に向かう。そこで謎の老婆に導かれ向かった島の端では精霊達が暴れていた。老婆曰く、四大元素的均衡が崩れ始めているのだという。姬塔達は襲い掛かって来る精霊達を迎え撃つ。,某天，姬塔一行接受了安等人想要调查「岛屿即将面临崩坏的危机。寻求“魔法战士”」这封信的委托，担任她们的护卫，与安、古蕾雅和欧文一同前往某个岛屿。在那里，她们被一位神秘的老婆婆引导至岛屿的边缘，发现精灵们正在那里肆虐。老婆婆说，四大元素的均衡已经开始崩坏。姬塔一行人迎击了来袭的精灵们。
2,,マナリア魔法学院から、\n生徒であるアン、グレア、オーウェンの\n護衛依頼を受けた姬塔。,姬塔接受了来自马纳利亚魔法学院的委托，\n担任学生安、古蕾雅和欧文的护卫。
3,,姬塔への依頼は、\n３人が学院外の島で調査を行う間の\n護衛であり……,姬塔的任务是，\n在三人于学院外的岛屿进行调查期间，\n担任她们的护卫……
9,,目的の島へ向かう艇の甲板で、\n姬塔は３人が行う調査について、\n詳細を聞くのだった。,在前往目的岛屿的船只甲板上，\n姬塔向三人询问了\n关于调查的详细内容。
10,グレア/古蕾雅,えっと……数日前、\n学院にこんな手紙が\n送られてきたんだけど……,嗯……几天前，\n学院收到了这样一封信……
11,,手紙には『島に崩壊の危機が\n迫っている。求む、“魔法戦士”』\nとだけ書かれていた。,信上只写着『岛屿即将面临崩坏的危机。\n寻求“魔法战士”』\n仅此而已。
12,アン/安,実は……手紙の文面はそれだけで、\n他のことは何も書かれてなかったんだ。\n,其实……信的内容只有这些，\n其他什么都没写。\n
13,アン/安,それで学院が手紙の配達元を調べて、\n<span class='scene-font-place'>ポート・ブリーズ</span>のとある島から\n送られたことがわかったんだけど……,然后学院调查了信件的寄出地，\n发现是从微风港的某个岛屿\n寄出的……
14,オーウェン/欧文,ですが、あまりにも情報が少ないため、\n学院側は当初、\n悪戯と判断していました。,但是，由于信息量太少，\n学院方面最初\n认为这是恶作剧。
15,アン/安,でも、たまたまこの話を聞いて、\nなんだかすごく気になって……,但是，我偶然听到了这件事，\n不知为何非常在意……
16,アン/安,だからね、\n私が調査に行きますって立候補して、\nなんとか許可をもらったんだ。,所以，\n我自告奋勇去调查，\n好不容易才得到许可。
17,オーウェン/欧文,しかし、\n崩壊の危機、という以上、\nそれが真実なら危険な調査になります。,但是，\n既然提到了崩坏的危机，\n如果这是真的，那将是一次危险的调查。
18,オーウェン/欧文,ですから、 姬塔殿に\n護衛して頂くよう\n学院側から指示が出たんです。,因此，学院方面指示\n由姬塔小姐来担任护卫。
19,ルリア/露莉亚,なるほど。\nそういう事情があったんですね。,原来如此。\n原来是有这样的情况啊。
20,ビィ/碧,よぉし！\nそれならオイラ達が\n絶対に守ってみせねぇとな！,好！\n那我们一定要保护好大家！
20-sel1_txt,,任せて！,交给我吧！
21,アン/安,ふふっ、\n姬塔さん、ありがとう。\n頼りにさせてもらうね！,呵呵，\n姬塔小姐，谢谢你。\n我会依赖你的！
27,,姬塔達は手紙の配達元である\nポート・ブリーズのとある島に着くと、\nさっそく中心となる街を訪れた。,姬塔一行抵达了信件寄出地——\n微风港的某个岛屿，\n便立刻前往了岛屿中心的城镇。
28,,街は決して大きいとは言えないが、\n多くの人が道を行き交い、\n立ち並ぶ店からも活気が感じられる。,虽然这座城镇的规模并不大，\n但街上人来人往，\n林立的店铺也充满了活力。
29,,目の前に広がっているのは、\n平和的な田舎町そのものだった。,呈现在眼前的，\n正是一座宁静祥和的乡村小镇。
30,グレア/古蕾雅,えっと……\n思っていた以上に平和そうだね。,嗯……\n比想象中还要和平呢。
31,オーウェン/欧文,ふむ。\nこの光景からは分からない危機が、\n迫っているというのでしょうか？,嗯。\n难道说，在这祥和的景象之下，\n隐藏着我们无法察觉的危机吗？
32,アン/安,そうだね……\nとりあえず街の人に話を聞いてみようよ！,是啊……\n总之先问问镇上的人吧！
38,住民１/居民１,へっ？　危機ですって？　\nいったいなんの話ですか？,诶？危机？\n你在说什么啊？
39,住民２/居民２,はぁ……崩壊だって？　\nそりゃうちの夫婦のことを\n言ってんのかい？,哈……崩坏？\n你是说我们夫妻俩的事吗？
40,住民３/居民３,わっはっはっは！\nこの島が崩壊って？\nそりゃどんな勘違いだよ？,哇哈哈哈哈！\n这座岛要崩坏？\n这也太离谱了吧？
46,,姬塔達が住民から聞いた話は\nどれもほのぼのとしたもので、\n危機の前兆すら感じられなかった。,姬塔一行从居民那里听到的，\n都是些轻松愉快的故事，\n丝毫感觉不到危机的征兆。
47,アン/安,…………\n街の人は\n何も思い当たらないみたいだね。,…………\n镇上的人们\n好像对此一无所知。
48,グレア/古蕾雅,でも平和なら、\nそれに越したことはないと思うけど……,但是如果真的和平，\n那自然是再好不过了……
49,ルリア/露莉亚,え、ええと……\nいったい、\nどういうことなんでしょうか？,嗯，那个……\n这到底，\n是怎么回事呢？
50,アン/安,あはは……\n本気で助けを求めてる、って思ったのは\nもしかして私の勘違いだったのかな？,啊哈哈……\n我以为他们是真心求助，\n难道是我的错觉吗？
50-sel1_txt,,まだわからないよ,现在还不能下结论。
50-sel2_txt,,もう少し調べてみよう,再调查一下吧。
51,グレア/古蕾雅,アン。\n姬塔さんの言う通り、\n決めつけるのはまだ早いよ。,安。\n就像姬塔小姐说的，\n现在下结论还为时过早。
52,アン/安,そうだね。\nありがとう、ふたりとも。\nもっと調べてみないと分からないよね。,是啊。\n谢谢你们，两位。\n不多调查一下就无法了解真相呢。
53,ビィ/碧,そうだな！\nせっかくここまで来たんだし。\nもっと話を聞いてみようぜ。,没错！\n难得来一趟，\n再多问问其他人吧。
54,ルリア/露莉亚,はい。\nまだお話を聞いてない方も\nたくさんいると思います。,嗯。\n我想还有很多人\n我们还没问过呢。
60,,姬塔達が\n崩壊の危機の調査をさらに進めると、\nその内、気になる話を耳にする。,姬塔一行\n继续调查崩坏的危机，\n期间，她们听到了一些令人在意的事情。
61,老父/老爷爷,ふむふむ。危機のことは分からんが、\n魔法戦士のことなら知っとるよ。\nこの島を救ってくれた方じゃ。,嗯嗯。虽然不知道危机的事，\n但我了解魔法战士。\n他可是拯救了这座岛屿的人。
62,アン/安,えっ……本当に？\nお爺さん、知ってるの？,诶……真的吗？\n老爷爷，你知道吗？
63,老父/老爷爷,そうじゃな……\n子供の頃に聞いた、\nおとぎ話みたいなものじゃが。,是啊……\n那是我小时候听说的，\n类似童话故事一样的东西。
64,アン/安,ねぇ、お爺さん。\n魔法戦士はこの島を\nいったい何から救ったの？,呐，老爷爷。\n魔法战士究竟将这座岛屿\n从什么东西手中拯救出来的呢？
65,老父/老爷爷,それが、\n魔法戦士が島を何から救ったのか、\nどう救ったのかも伝わっとらんのじゃ。,问题是，\n魔法战士究竟将岛屿从什么东西手中拯救出来，\n又是如何拯救的，这些都没有流传下来。
66,ビィ/碧,じゃあさ、その魔法戦士ってのは、\n今どこにいるんだ？,那，那位魔法战士，\n现在在哪里呢？
67,老父/老爷爷,うーむ……それこそ分からんよ。\nワシでさえ、本当にいたかどうか\n疑問に思うくらいなんじゃから。,嗯……那我就不知道了。\n就连我，都怀疑他是否真的存在过。
68,,話を聞かせてくれたことに\n一行が礼を述べると、\n老父は街のほうへと去っていく。,一行对老爷爷讲述的故事表示感谢后，\n老爷爷便朝着城镇的方向离开了。
69,ビィ/碧,うーん……\n結局ヒントになったような、\nなってないような……,嗯……\n总感觉像是得到了提示，\n又好像什么都没得到……
70,アン/安,でも、\nこれで手紙のことが\n少し分かった気がする。,但是，\n我感觉我们对那封信\n稍微了解了一些。
71,アン/安,つまり、\n昔、ここには魔法戦士がいたんだよ。\nその人が島を救ったんだ！,也就是说，\n很久以前，这里有一位魔法战士。\n是他拯救了这座岛屿！
72,アン/安,そして今また同じような危機が\n起きようとしてるから、\n島を救える人を求めてるんだよ。,而现在，同样的危机\n即将再次降临，\n所以他们在寻找能够拯救岛屿的人。
73,オーウェン/欧文,それで、<span class='scene-font-spword'>『求む、“魔法戦士”』</span>\nというわけなのですね……,所以，才会写下<span class='scene-font-spword'>『寻求“魔法战士”』</span>\n这样的话吗……
74,ビィ/碧,でも、\n崩壊の危機って言われても、\nそっちはいまいちピンとこねぇぜ。,但是，\n虽然说是什么崩坏的危机，\n我却一点也感觉不到。
75,ルリア/露莉亚,はい。\nのんびりしていて平和ですし、\n全然そんな感じはしないです。,是的。\n这里悠闲又和平，\n完全没有那种感觉。
77,？？？/？？？,ふぇふぇ、\n危機ならあるぞ。,嘿嘿嘿，\n危机倒是有的。
78,ルリア/露莉亚,ひゃぁぁぁ！！,呀啊啊啊！！
79,ビィ/碧,うわっ！\nいきなり後ろから声をかけるなよ！,哇！\n不要突然从后面出声啊！
80,グレア/古蕾雅,えっと……\nどちら様ですか……？,那个……\n请问您是……？
81,老婆/老婆婆,そら、\nこの島の危機について\n知っている者だよ。,我，\n是知道这座岛屿的危机\n的人。
82,アン/安,えっ、本当に？\nそれなら教えて！\nこの島で起きてる危機というのは？,诶，真的吗？\n那请告诉我们！\n这座岛屿上发生的危机究竟是什么？
83,老婆/老婆婆,ふむ。\n口で言うより見た方が早いだろう。,嗯。\n与其用说的，不如眼见为实。
84,,老婆は深刻そうな口調で言うと、\nさっさと歩き出してしまい、\n一行はその後をついていく。,老婆婆用严肃的语气说完后，\n便径直向前走去，\n一行人跟在她的身后。
90,,街の外れからしばらく歩き続けると、\n辺りからはもうすっかり\n人の気配がなくなっていた。,从城镇的边缘继续向前走了一段路后，\n周围已经完全\n没有人烟了。
91,,空との境界となっている\n島の外縁付近の草原までやって来ると、\n老婆はようやく足を止める。,当一行人来到与天空相接的\n岛屿边缘附近的草原时，\n老婆婆终于停下了脚步。
92,老婆/老婆婆,さて、\nここじゃよ。,好了，\n就是这里。
93,アン/安,ん？\nここって言われても、何も──,嗯？\n就算你说是这里，也什么都——
103,老婆/老婆婆,はぁ……\nもう随分と数が増えたね……,唉……\n数量已经增加了不少啊……
104,グレア/古蕾雅,えっ……？\n何だろう、これ……\n暴れ回ってる……？,诶……？\n这些是什么……\n它们在四处乱窜……？
