id,name,text,trans
0-chapter_name,,傍らに佇む人影,伫立在身旁的人影
0-synopsis,,シュシュクは姬塔の厚意で渡された白虎討伐の報酬をツケの返済に充て、後で姬塔に払うと約束する。グランサイファーに乗り込んだシュシュクは、キッチンでローアイン・エルセム・トモイと出くわし歓迎される。その後昼寝を始めたシュシュクの傍に、禍々しい気配を纏う人影がどこからともなく現れ、シュシュクに手を伸ばす。しかし人影は躊躇した後、何もせずその場から姿を消すのだった。,修修克用姬塔好心给她的白虎讨伐报酬还清了欠款，并承诺之后会还给姬塔。登上格兰赛法号的修修克，在厨房遇到了罗艾因、艾尔塞姆和托莫伊，受到了他们的热烈欢迎。之后，修修克开始午睡，一个散发着不祥气息的人影不知从何处出现，向她伸出了手。然而，人影犹豫片刻后，什么也没做就消失了。
1,シュシュク,待たせたな！　荷造りできたぞ！\nぐらんさいふぁー？　に出発だ！,久等了！我已经收拾好行李了！\n出发去格兰赛法号吧！
2,ビィ/碧,おいおい、\n鞄から荷物がはみ出してるぞ。,喂喂，\n你的行李都从包里掉出来了。
3,ルリア/露莉亚,木でできた剣ですか？\nシュシュクちゃんの家宝の短剣に\n似てますね。,这是木剑吗？\n和修修克酱家传的短剑\n很像呢。
4,シュシュク,ああ、昔使ってたのだ。\nもう使うこともないが、\n大事なものだからな！,是啊，我以前用过的。\n虽然以后不会再用了，\n但它对我来说很重要！
5,,シュシュクは幼い頃鍛練に\n使っていた木剣を撫で、\n優しげに目を細める。,修修克抚摸着幼年时期\n用来练习的木剑，\n温柔地眯起了眼睛。
6,シュシュク,さあ、出発だ！\nおぬし達のおやつも\n沢山持ったから、安心していいぞ！,出发吧！\n我还带了很多你们的点心，\n放心吧！
7,ビィ/碧,いや頼んでねぇよ！？,喂，谁要你带了！？
13,依頼人,姬塔さん、今回の報酬です。\n白虎を討伐していただき、\n誠にありがとうございました。,姬塔小姐，这是这次的报酬。\n非常感谢您讨伐白虎。
14,,姬塔は今回の依頼人から\n報酬金の入った革袋を受け取ると、\nそのままシュシュクに渡す。,姬塔从委托人手中\n接过装有报酬的皮袋，\n然后直接递给了修修克。
15,シュシュク,ん？\nなぜシュシュクに渡すのだ？\nそれは姬塔達への報酬だろう？,嗯？\n为什么要给我？\n这应该是给你们的报酬吧？
16,ルリア/露莉亚,ふふっ、最後に白虎を倒したのは\nシュシュクちゃんですもんね！,呵呵，最后打倒白虎的\n是修修克酱啊！
17,,姬塔も頷き、\nシュシュクの手に革袋を握らせる。,姬塔也点了点头，\n将皮袋塞到修修克手中。
18,シュシュク,<span class='scene-font-4'>お馬鹿ッ！</span>\n白虎はシュシュクが勝手に\n挑んだだけだ！,<span class='scene-font-4'>笨蛋！</span>\n白虎是修修克自己\n要去挑战的！
19,シュシュク,この報酬は姬塔のだろう！？\nシュシュクに渡してどうするのだ！,这报酬是你们的吧！？\n给我做什么！
20,,そこへ、通りがかった街の人が\nシュシュクに声をかける。,这时，一位路过的居民\n向修修克打招呼。
21,街の人１,おっ、シュシュクじゃねえか。\nそんなに荷物もって、どこか行くのか？,哟，这不是修修克吗。\n拿着这么多行李，要去哪里啊？
22,シュシュク,姬塔の艇に乗るところだぞ！\nシュシュクのお世話を\nしてくれると言うのでな！,我要去姬塔的船上！\n他们说会照顾\n修修克！
23,街の人１,うーん……\nいつ帰ってくるんだ？\nまだ貸した金を返してもらってないぞ。,嗯……\n你什么时候回来？\n你还没还我钱呢。
24,ビィ/碧,そういえばこの嬢ちゃん、\nツケまみれだったな……,话说这姑娘，\n欠了一屁股债啊……
25,街の人１,そろそろ金を返してもらわないと\n俺も困るんだよ。,你再不还钱\n我可就麻烦了。
26,シュシュク,ぬぅ……\nでもお財布には５ルピしかないし、\nこの短剣はもう売りたくないし……,唔……\n可是我的钱包里只有5卢比，\n而且这把短剑我不想再卖了……
27,ビィ/碧,なあ、姬塔も\n報酬を渡したいって言ってんだ。\nこれで返済してもいいんじゃねぇか？,我说，姬塔也\n说了要把报酬给你。\n你就用这笔钱还债吧？
28,シュシュク,ぬぅ……むむむ……,唔……嗯嗯嗯……
29,シュシュク,……よし、決めたぞ！\nこのお金は使うのだ！,……好，我决定了！\n我要用这笔钱！
30,シュシュク,だが、使った分は、\n後で必ず姬塔に払うからな！\n約束だ！,但是，用掉的这部分，\n我之后一定会还给姬塔！\n这是约定！
31,,そうしてシュシュク達は\n街の人々の元をまわり、\n借金を全て返済したのだった。,就这样，修修克\n挨个拜访了镇上的居民，\n还清了所有的债务。
37,ルリア/露莉亚,はわわ……シュシュクちゃん、\nたくさんお金を借りてたんですね……\n報酬のお金もすっからかんです。,哇哇……修修克酱，\n你居然借了这么多钱……\n报酬都花光了。
38,シュシュク,だが、これで何も心配することなく\n出発できるぞ！,但是，这样我就能毫无顾虑地\n出发了！
