id,name,text,trans
0-chapter_name,,第5話 忍事は味噌の匂い,第五话 忍事是味噌的气味
0-synopsis,,忍ノ里の内部を探らんとするさとと別れた姬塔は、近隣の町村で忍ノ里について調査する。するとある老人が、侍と忍者同士の戦いについて教えてくれた。忍ノ里を裏切った忍者が侍を率いて忍ノ里を襲い、大きな戦になったという。裏切った忍者は一族ともども粛清されたらしく、その忍者の一族は「鵺の一族」と呼ばれていたことが判明するのだった。,姬塔与佐藤分开，佐藤打算探查忍之里的内部，而姬塔则在附近的城镇和村庄调查忍之里。然后，一位老人告诉她们关于武士和忍者之间的战斗。据说，一个背叛了忍之里的忍者带领武士袭击了忍之里，发生了一场大战。背叛的忍者和他的家族被一同肃清了，后来发现这个忍者的家族被称为「鵺之族」。
8,,さとと別れた姬塔達は、\n依頼をこなす傍ら、近隣の町村で\n忍ノ里について調査していた。,姬塔一行与佐藤分开后，一边完成任务，一边在附近的城镇和村庄调查忍之里。
9,,しかし……,但是……
10,村人/村民,忍ノ里？\nああ……あそこの村か。,忍之里？啊……是那个村子吗。
11,村人/村民,忍者の隠れ里とかなんとか\n噂になってるが、あそこは\nどこにでもある農村だぞ。,虽然传闻那里是忍者的隐藏之里，但其实那里只是一个普通的农村。
12,村人/村民,何度かあの村の農家と取引してるが、\nあそこに住んでる奴らって、俺らと\n変わらない普通の人だしなぁ……,我和那个村子的农户有过几次交易，住在那里的人和我们没什么两样，都是普通人……
13,ミリン/米林,そうですか……\nありがとうございます！,是吗……谢谢您！
17,,去って行く村人に礼を告げ、\n姬塔達は\n思わず深い溜息を吐く。,向离去的村民道谢后，姬塔一行不由自主地深深叹了口气。
18,ルリア/露莉亚,意外と皆さん、忍ノ里について\n全然知らないんですね……,大家对忍之里意外地一无所知呢……
19,シオン/紫苑,仕方なき。ヤツガレ達も見た通り、\n忍ノ里も一見すればこの村と\n然程変わりなかったゆえ。,没办法。正如你们所见，忍之里乍一看和这个村子并没有太大区别。
20,ミリン/米林,村の中を歩いていた人も、\n普通の恰好をしてましたしね。,村里走动的人们也都是普通的打扮呢。
21,ミリン/米林,さっちゃんに説明されていなかったら、\n拙者も普通の村だと\n思ってたかもしれません。,如果不是佐藤事先说明，我可能也会认为那只是一个普通的村子。
22,,この調子では忍ノ里についての\n情報を得るのは難しそうだと、\n一行が頭を抱えていると……,一行人正为难以获取忍之里的情报而头疼时……
23,？？？,ふぉふぉふぉ、こりゃあ珍しい。\nまさか、こんな場所に\n侍の恰好をしとる剣士がおるとは。,呵呵呵，这真是稀奇。没想到在这种地方会有穿着武士装束的剑士。
24,,突然背後から聞こえてきた声に\n振り返ると、こちらを興味深そうに\n眺めるひとりの老人の姿があった。,突然从背后传来的声音让他们回头一看，发现一位老人正饶有兴趣地看着他们。
27,老人,お主ら、忍者について\n調べておるのか？,你们是在调查忍者吗？
28,ミリン/米林,え？　あ、はい！\nどうしてそれを……？,啊？是的！您怎么知道的……？
29,老人,すまんのう、散歩しておったら\n興味深い話が聞こえてきての。\n盗み聞きするつもりはなかったんじゃ。,抱歉啊，我在散步时听到了有趣的对话。并不是故意偷听的。
30,老人,しかし、因果なものじゃのう。\n侍の恰好をした剣士が、\n忍者について調べて回るなど。,不过，这也真是因果啊。穿着武士装束的剑士竟然在调查忍者的事情。
31,老人,ずぅっと昔、同じように侍が\n忍者について調べ回っていた時は、\n侍と忍者同士の大戦に発展したが……,很久以前，同样有武士四处调查忍者，结果发展成了武士和忍者之间的大决战……
32,ミリン/米林,えっ？\n侍と忍者が戦っていた\n時代があるんですか？,什么？曾经有武士和忍者打仗的时代吗？
33,老人,おや、知らんかったのか。\nここらでは有名な話でな。,哦，你们不知道吗。这在这里可是有名的故事。
34,老人,ずぅっと昔、とある忍者が、\n侍を引き連れて忍ノ里を\n強襲した事件があってなぁ。,很久以前，有一个忍者带领武士突袭了忍之里。
35,老人,裏切り者は捕らえられ、\n一族諸共ひとり残らず\n処刑されたが……,背叛者被捕了，他的整个家族一个不留地被处决了……
36,老人,最終的に、周辺の村や町を巻き込む\n大戦になっての。\n多くの犠牲が出たそうじゃ。,最终，这场战斗波及了周边的村庄和城镇，造成了许多牺牲。
37,シオン/紫苑,そのような出来事が……\n侍を引き連れ里を襲った忍者は、\nなにゆえ忍ノ里を裏切ったなりか？,竟有这样的事情……带领武士袭击里村的忍者，为什么会背叛忍之里？
38,老人,真実は分からぬが……裏切り者が\n頼った侍達は、元は忍ノ里の忍者と\n同じ主に仕えた同志だったと聞く。,真相不得而知……但据说，背叛者依靠的那些武士，原本是和忍之里的忍者同侍一主的同僚。
39,老人,しかし、仕えた主を失った折、\n思想の違いによる対立があっての。\n以来、決別していたようじゃ。,然而，在失去了他们侍奉的主人后，由于思想的分歧，他们产生了对立。从那时起，他们就分道扬镳了。
40,老人,その侍と手を組んだのじゃから、\n裏切り者も、かつての侍同様に忍ノ里と\n意見を対立させたのじゃろうな。,既然与那些武士联手，背叛者也必然像那些武士一样，与忍之里产生了意见分歧吧。
41,シオン/紫苑,ふむ……\n方向性の違いが争いを招くのは、\nいつの世も変わらないなりな。,嗯……方向性的不同引发争斗，这在任何时代都不例外啊。
42,シオン/紫苑,しかし、これで合点がいった。\n衆長殿が侍を嫌悪していたのは、\nこの歴史がゆえなので候。,不过，现在我明白了。众长老憎恨武士，是因为这段历史啊。
43,ミリン/米林,忍ノ里から見れば、\n侍はいわば仇敵だもんね……,从忍之里的角度看，武士可以说是仇敌呢……
44,,ジンナイの態度に納得はしたものの、\nあの態度は酷いと忘れかけた嫌な記憶が\n蘇りそうになり頭を振るミリン。,虽然已经理解了阵内的态度，但那种态度实在是太过分了，米林不禁摇头，试图驱散涌上心头的不快记忆。
45,老人,まぁ、そんな戦が繰り返されるうち、\nまともな感性を持った侍や忍者ほど、\n戦に疲れて姿を消していってな。,嗯，在这种战争一再重演的过程中，拥有正常感性的武士和忍者都因厌倦战争而逐渐消失了。
46,老人,最後まで残った侍や忍者は、\n腹に一物ある者も多い。\nあの里の連中含めてな。,最后留下来的武士和忍者，多半心怀鬼胎。包括那个里的人们。
47,ビィ/碧,なんか、まるで今の忍ノ里に\nロクな人間がいないみたいに\n言うじゃねぇか。,你这话听起来，好像现在的忍之里也没有什么好人似的。
48,老人,ふぉふぉふぉ。\nそこまでは言っておらんよ。,呵呵呵，我可没说到那个地步。
49,老人,じゃが、多少道を外れなければ\n生き残れなかった時代だった、\nというのもまた事実。,但是，不偏离正道就难以生存的时代，这也是事实。
50,老人,ゆえに、東国から\n侍と忍者という文化が\n消えていったのじゃろうな。,因此，武士和忍者这种文化才会从东国消失吧。
51,,しみじみと呟いた老人は、\nゆっくりと瞬いたあと\nミリンとシオンをじっと見つめる。,老人深情地喃喃自语后，缓缓地眨了眨眼，注视着米林和紫苑。
52,老人,まさか、ワシが生きているうちに、\nお嬢さん達のような曇りなき眼を\n持つ侍に見えられるとは。,没想到，在我活着的时候，还能见到像你们这样的眼神清澈的武士。
53,老人,お嬢さん達や。\nその刀が錆びぬよう、\n正しい道を歩んでくだされ。,姑娘们。请走在正道上，不要让你们的刀生锈。
54,ミリン/米林,……はい！\nもちろん、そのつもりです！,……好的！当然，这是我们的本意！
55,シオン/紫苑,ヤツガレ達は、過去に存在していた\n仁と義を重んじる侍に恥じぬよう、\n精進を続けるなり。,我们会继续精进，不会让古时重视仁义的武士蒙羞。
56,シオン/紫苑,ご老人。\n有意義な話を聞かせてくれて\nかたじけなし。,老人家，谢谢您告诉我们这么有意义的事情。
57,シオン/紫苑,忍ノ里のことのみならず\n侍の歴史についても学べたのは\n僥倖の極みなり。,不仅了解了忍之里的事情，还学习到了武士的历史，真是幸运至极。
58,老人,ふぉふぉふぉ。\nこちらこそ、年寄りの長話に\n付き合ってくれて感謝するぞい。,呵呵呵，我才要感谢你们愿意听我这个老头子的长话呢。
59,,老人に別れを告げ、\n一行がその場を去ろうと\n背を向けた時。,告别老人后，一行人正准备离开时。
60,老人,ああ、そうじゃ。\nひとつ思い出した。,啊，对了。我想起一件事。
61,ビィ/碧,ん？\nどうしたんだ？,嗯？怎么了？
62,老人,さっき言った裏切り者の名前じゃよ。\nこの辺りじゃ有名な忍者の名じゃから、\n一応教えておこうと思うての。,刚才提到的那个背叛者的名字。在这附近可是有名的忍者名字，我想还是告诉你们比较好。
63,,首を傾げつつ、老人の言葉を\n待っていた一行は、告げられた言葉に\n僅かに息を呑む。,一行人歪着头等待老人的话，听到他说出的名字时，微微屏住了呼吸。
64,老人,忍ノ里を裏切り、侍と共に\n襲撃してきた忍者……その者の一族は、\n<span class='scene-font-spword'>「鵺の一族」</span>と呼ばれていたそうじゃ。,背叛了忍之里，和武士一起袭击的那个忍者……他的家族被称为「鵺之族」。
info,,,scene_evt240529_cp5_q1_s10
译者,,,GPT4o
