id,name,text,trans
0-chapter_name,,第6話 真の愛の話,第6话 真爱的故事
0-synopsis,,洞窟の奥に広がる古代遺跡に驚愕するローアイン達。そこにはヴィーラに監禁されていた姬塔とファラ達がおり、これを解放する。実はヴィーラは古代遺跡の奥に眠る謎の装置を使って、愛するカタリナを自由に操ろうとしていた。ついに異変の全容が見えてきたローアイン達は洞窟の最深部に向かう。,洞窟深处延伸开来的古代遗迹让罗艾因等人大吃一惊。在那里被维拉囚禁的姬塔和法拉等人被他们解救出来。原来维拉打算利用沉睡在古代遗迹深处的神秘装置，随心所欲地操纵她所爱的卡塔莉娜。异变的全貌终于浮出水面，罗艾因等人朝着洞窟的最深处进发。
0,,洞窟の奥に進むと、\n徐々に人工的な建造物が広がり、\nローアイン達を驚愕させていた。,深入洞窟，\n逐渐出现了人工建筑物，\n让罗艾因等人大吃一惊。
1,ローアイン/罗艾因,んっだよ、ここ……\n洞窟のクセに反則級だわ……,这里是怎么回事……\n虽然是洞窟但也太离谱了……
2,エルセム/艾尔塞姆,わかった……\nここ古代の遺跡じゃね！？,我知道了……\n这里是古代遗迹吧！？
3,トモイ/托莫伊,ぶは、そこそこ察してるわ。\nでもどっち進むよ？\n道いっぱいあってわかんねー……,切，差不多猜到了。\n但是往哪边走啊？\n路这么多搞不清楚……
4,？？？,……っ！？\nローアイン……？\nそこにいるのローアイン達っすか！？,……！？\n罗艾因……？\n在那里的是罗艾因你们吗！？
5,ローアイン/罗艾因,ファラちゃん……？\nおい、どっかにファラちゃんいっぞ！,法拉酱……？\n喂，法拉酱在哪里啊！
6,エルセム/艾尔塞姆,こ、この扉の向こうか？\nおぉ～い、ファラちゃ～ん！\n大丈夫っすか～？,在、在这扇门的另一边吗？\n喂～法拉酱～！\n没事吧～？
7,ファラ/法拉,みんな無事っす！\n姬塔も一緒っすよ！\nそっちに扉のカギないっすか！？,大家都平安！\n姬塔也在一起！\n你们那边有门的钥匙吗！？
8,トモイ/托莫伊,カ、カギ？\nそれっぽいのは見てねーけど……\nおっしゃあ、探せ探せ！,钥、钥匙？\n虽然没看到像是钥匙的东西……\n好嘞，找找看！
9,エルセム/艾尔塞姆,おっおっお～？\n柱にかかってんべぇ！\n……ちょ～っと待ってろよ！,哦哦哦～？\n挂在柱子上诶！\n……稍～等一下哦！
12,ファラ/法拉,ふぅ……\nありがとうっす！\nローアイン達に助けられるとは……,呼……\n谢谢！\n没想到会被罗艾因你们救……
13,ローアイン/罗艾因,はっはっはー！\nで、キャタリナさんも中にいんの？\n……キャタリナさ～ん！,哈哈哈！\n那么，卡塔莉娜小姐也在里面吗？\n……卡塔莉娜小姐～！
14,ファラ/法拉,はあ？\nそれはこっちの台詞なんすけど。\n……先輩には会ってないんすか？,哈？\n这是我要说的台词吧。\n……你们没遇到前辈吗？
15,ローアイン/罗艾因,え？\n街で捕まってから会ってねーけど？\n監禁されてねーんならどこいんのよ。,诶？\n从在城里被抓之后就没见过了啊？\n如果没被囚禁的话会在哪里呢。
16,ファラ/法拉,つ、捕まった！？\nそんな、マズイっすよ……！\nまさかもう、あの装置に！？,被、被抓了！？\n这样的话，糟糕了……！\n难道已经，在那个装置里了！？
17,トモイ/托莫伊,えーっと……\nあの装置って古代系の装置のこと？,那个……\n那个装置指的是古代的装置吗？
18,エルセム/艾尔塞姆,俺ら何がなんだかわかんねーし。\nとりまヤババなのはわかるけど。,我们也搞不清状况。\n总之知道很危险就是了。
19,ファラ/法拉,あの装置は……,那个装置是……
20,ファラ/法拉,あの装置は人間を改造して、\n自分の好きなように操るものっす……,那个装置能改造人类，\n让他们随自己的心意操纵……
21,ローアイン/罗艾因,か、改造？\n好きなように操るだあ……！？,改、改造？\n随心所欲地操纵……！？
22,ファラ/法拉,調査中にそれがわかると、\n突然ヴィーラさんが襲ってきて……,调查时发现了这一点，\n维拉小姐就突然袭击过来……
23,ファラ/法拉,きっとあの装置を使って、\n先輩を操るつもりっすよ！\nそんなの絶対に許せないっす……！,她肯定打算用那个装置，\n操纵前辈！\n这种事绝对不能允许……！
24,トモイ/托莫伊,ッベェわ……\nでも操ってどうすんだよ？\nキャタリナさんラブぞっこん？,太过分了……\n但是操纵了能怎样啊？\n对卡塔莉娜小姐一见钟情？
25,エルセム/艾尔塞姆,たぶん……でも、\nキャタリナさんと仲良かったのに、\nそんなことまでする必要あんのか？,大概吧……但是，\n明明和卡塔莉娜小姐关系很好，\n有必要做到这种地步吗？
26,ローアイン/罗艾因,……ファラちゃん、動ける？\n案内してほしいんだ、その装置ん所に！,……法拉酱，能动吗？\n想请你带路，去那个装置的地方！
27,ファラ/法拉,もちろんっす！,当然！
28,,ローアイン達は、\nヴィーラの野望を阻止するため、\n古代遺跡の最奥に突き進んだ……,为了阻止维拉的野心，\n罗艾因等人朝 着古代遗迹的最深处突进……
info,,,scene_evt160331_cp6_q3_s10
译者,,,Claude 3 Opus
