id,name,text,trans
0-chapter_name,,第4話 混乱の訪れ,第4话 混乱来袭
0-synopsis,,洞窟の出口を目指す姬塔一行。そんな折、ルリアが星晶獣の気配を感じ取る。アルバコアが近づいているのでは、と一行は戦慄するが、ルリアいわく、離れた位置に複数の気配を感じるということだった。ユディスティラ島にアルバコア以外の星晶獣が現れたという話は聞いたことがない、とシグは語るが、ルリアは気配は無数にあると話す。,姬塔一行朝着洞窟出口前进。就在这时，露莉亚感应到了星晶兽的气息。一行人战栗地猜测阿尔巴科尔正在接近，但据露莉亚所言，她感应到远处有多个气息。希格说他从未听说过尤迪斯蒂拉岛上出现过阿尔巴科尔以外的星晶兽，但露莉亚却说气息多得数不胜数。
1,ルリア/露莉亚,っ！？\nえ……えぇ！？,诶！？\n呃……诶诶！？
2,カタリナ/卡塔莉娜,どうした、ルリア！\nいったい何が……,怎么了，露莉亚！\n到底发生了什么……
3,ルリア/露莉亚,せ、星晶獣の気配が……,星、星晶兽的气息……
4,シグ,なに……？\nアルバコアがこっちに、\n近づいて来てるってことかい？,什么……？\n阿尔巴科尔正朝这边，\n接近吗？
5,ウェルダー/维尔达,ならば、\nこの俺、ウェルダー様が、\n返り討ちにしてやるぜ！,那么，\n就由我，维尔达大人，\n将它打得落花流水！
6,イオ/伊欧,もうっ！\n出来もしないことを\n宣言するんじゃないわよ！,真是的！\n不要声明自己\n做不到的事情啊！
7,ウェルダー/维尔达,うぐ……\nそ、そんな全否定しなくても……,呜……\n不、不用全盘否定吧……
8,ルリア/露莉亚,ち、違います！,不、不是的！
9,ウェルダー/维尔达,おお！\nルリアはわかってくれるか！\n俺だってきっと星晶獣くらい……,哦哦！\n露莉亚你能理解我吗！\n我也一定能对付星晶兽……
10,ルリア/露莉亚,あ、えっと……\nそのことじゃなくて……,啊，那个……\n不是说这个……
11,ルリア/露莉亚,星晶獣の気配が、\n近づいて来てるんじゃないんです……,星晶兽的气息，\n不是在接近这里……
12,ルリア/露莉亚,少し離れた位置にいる……\nだけど……\n気配がいっぱいあるんです！,在稍微远一点的地方……\n但是……\n有很多很多的气息！
13,ビィ/碧,おいおいおい……\nこりゃあ、ともかく\n進むっきゃねーみたいだぜ……,喂喂喂……\n总之看来，\n只能继续前进了……
19,カタリナ/卡塔莉娜,複数の星晶獣とはな……\nいまこの島に、\nなにが起きているんだ？,多个星晶兽吗……\n现在这座岛上，\n到底发生了什么？
20,イオ/伊欧,ね、ねぇ……\nこの島にはアルバコア以外にも\n星晶獣が現れるの？,我说……\n这座岛上除了阿尔巴科尔以外\n还会出现其他星晶兽吗？
21,シグ,聞いたことはないね……\n先代や先々代の話にも、\nそんなの一度も出てきやしなかった。,从没听说过啊……\n即使是前辈和前前辈的话里，\n也从来没提到过这样的事。
22,シグ,<span class='scene-font-place'>アウギュステ列島</span>の本島のほうには、\n海を司る海竜の星晶獣がいるとは\n聞いたことがあるけど……,倒是听说过<span class='scene-font-place'>奥古斯特列岛</span>的本岛那边，\n有司掌大海的海龙星晶兽……
23,ルリア/露莉亚,ふたつ……じゃないです。\nもっと、もっとたくさん……\n無数の気配が……！,不是……两个。\n还有更多、更多……\n无数的气息……！
24,魔物,グォオオオオン！！,咕喔喔喔喔！！
25,シグ,なにやら雲行きが怪しいね……\nこんな魔物とっとと片づけて、\n早くみんなと合流するよ！,总觉得情况有点不妙啊……\n赶紧解决掉这些魔物，\n尽快和大家汇合吧！
info,,,scene_evt140731_cp4_q4_s20
译者,,,Claude 3 Opus
