id,name,text,trans
0-chapter_name,,オープニング,开幕
3,パーシヴァル/帕西瓦尔,…………,…………
4,,ウェールズ城、執務室前にて\n立ち尽くすパーシヴァル。,威尔士城堡、办公室前\n帕西瓦尔伫立不动。
5,,この国の主であり自身の兄でもある\nアグロヴァルに呼ばれ、\nここまでやって来たのだが……,被身为这个国家的主君、同时也是自己兄长的\n阿古罗瓦尔召唤，\n虽然来到了这里……
6,パーシヴァル/帕西瓦尔,（……以前も、\nこんなことがあったような……）,（……以前也有过这样的事……）
7,パーシヴァル/帕西瓦尔,（別世界の住人達が開いた\nテーマパーク、\nハローランドの視察に向かったあの日）,（那天前往别的世界的居民们开办的\n主题公园、\n哈洛兰视察）
8,パーシヴァル/帕西瓦尔,（この時期、この場所、\n兄上からの呼び出し……あまりにも\n既視感のある状況だ）,（这个时期、这个地方，\n兄长的召唤……实在是太有\n既视感的情况了）
9,パーシヴァル/帕西瓦尔,（もしや、また──）,（难道、又要──）
10,,その時、パーシヴァルの\n眼前の扉が突如開いた。,这时，帕西瓦尔\n眼前的门突然打开了。
11,トー/拓,パーシヴァル様……\nご足労いただきありがとうございます。\nどうぞ、中へ。,帕西瓦尔大人……\n感谢您的光临。\n请进。
12,パーシヴァル/帕西瓦尔,トーか。\n兄上は──,是拓啊。\n兄长他──
13,アグロヴァル/阿古罗瓦尔,…………,…………
14,,執務室へ入ると、\nアグロヴァルは手にした書類に\n目を通しているようだった。,进入办公室后，\n阿古罗瓦尔似乎正在\n阅览手中的文件。
15,パーシヴァル/帕西瓦尔,兄上、それは……\nもしや、ハローランドの？,兄长，那个是……\n难道是哈洛兰的？
16,アグロヴァル/阿古罗瓦尔,いや……そう何度も弟を\n同じ用件では呼びつけぬ。\n今回は別の用向きだ。,不……我不会多次\n为同样的事情召见弟弟。\n这次是另有要事。
17,パーシヴァル/帕西瓦尔,……そうでしたか。\nでは、一体？,……原来如此。\n那么，到底是？
18,アグロヴァル/阿古罗瓦尔,うむ。,嗯。
19,アグロヴァル/阿古罗瓦尔,<span class='scene-font-spword'>「ハロービーチ」</span>だ。,是<span class='scene-font-spword'>「哈洛海滩」</span>。
20,パーシヴァル/帕西瓦尔,ハロー……ビーチ。,哈洛……海滩。
21,アグロヴァル/阿古罗瓦尔,キティちゃんたちが\n新たに作り上げた\nテーマパークだそうだ。,据说是凯蒂酱她们\n新建造的\n主题公园。
22,パーシヴァル/帕西瓦尔,キティちゃんたちが。,凯蒂酱她们啊。
23,アグロヴァル/阿古罗瓦尔,詳しくは……トー,详情就……拓
24,トー/拓,はい。\n「ハロービーチ」はまだオープン前──,是。\n「哈洛海滩」尚未开业──
25,トー/拓,試験的に一度団体客を招待し、\n意見を聞きたい、というのが\nキティ様のご要望です。,试验性地邀请一次团体客人，\n想听取意见，这是\n凯蒂大人的要求。
26,トー/拓,そこで、ウェールズと縁深く\nハローランドを訪れた経験もある\n騎空団の皆様をご招待したいと。,因此，想邀请与威尔士有深厚渊源，\n且也有过访问哈洛兰经历的\n骑空团的各位。
27,トー/拓,視察に休暇も兼ねて、いかがでしょう。\n我々といたしましても、皆様でしたら\n信頼してお任せできますし。,视察兼休假，您看如何。\n我们也认为，如果是各位的话，\n我们可以放心地交托。
28,パーシヴァル/帕西瓦尔,なるほど……わかった。\n姬塔に連絡してみよう。\n気にかけるべき点はあるか？,原来如此……我明白了。\n我去联系姬塔。\n还有什么需要注意的地方吗？
29,トー/拓,特には……いえ、一つ。\nハロービーチ側からの\nたっての希望がございます。,特别的……不，有一点。\n哈洛海滩方面有一个\n恳切的希望。
30,パーシヴァル/帕西瓦尔,む……なんだ。言ってみろ。,嗯……什么。说来听听。
31,トー/拓,水着を、ご持参くださいませ。\n……よろしくお願いいたします。,请务必带上泳装。\n……恳请您的配合。
46,,４月１日、海開き──,4月1日，海滩开放──
47,ビィ/碧,春だよな？　今……\nなんでかここは寒くねぇけどよ。,现在是春天吧？\n不知为何这里一点都不冷啊。
48,カリオストロ/卡莉奥斯特萝,んもうっ☆\n細かいことを気にする子は、\nめっ！　だぞ☆,真是的☆\n在意这些细节的孩子，\n讨厌！☆
49,メグ/梅格,でも、この砂浜も波も……\nホントに<span class='scene-font-place'>アウギュステ</span>の海みたい！,但是，这片沙滩和海浪……\n真的很像<span class='scene-font-place'>奥古斯特</span>的海啊！
50,ルリア/露莉亚,すごいですね姬塔！\nこれで海じゃないだなんて……！,太厉害了姬塔！\n这居然不是海……！
51,ヴァジラ/瓦姬拉,ここが湖って言われても\nすぐには信じられないぞ！\nどういう仕組みなんだ！？,就算告诉我这里是湖\n我也一时半会儿无法相信！\n这是怎样的构造啊！？
52,？？？,ふふん！\nそれは、ここが魔法の湖だから……\nらしいよ！　すごいよね！,哼哼！\n那是因为这里是魔法之湖……\n好像是这样的！很厉害吧！
53,ルリア/露莉亚,わあっ……かわいい！\nこんにちは！,哇……好可爱！\n你好！
54,ポチャッコ,えへへ。ありがとう！\nぼくはポチャッコ。\nふわふわタウンから来たんだよ。,诶嘿嘿。谢谢！\n我叫波恰可。\n是从毛绒绒小镇来的哦。
55,ユーステス/尤斯缇斯,……そうか。\nふわふわタウンからか……,……这样啊。\n是从毛绒绒小镇来的啊……
56,ヴァジラ/瓦姬拉,ふわふわタウンかあ！\nそれはもうふわふわなんだろうな！\nポチャッコもふわふわだし……,毛绒绒小镇啊！\n那一定是很毛绒绒的吧！\n波恰可也很毛绒绒……
57,ポチャッコ,あはは、くすぐった～い。,啊哈哈，好痒～。
58,ルリア/露莉亚,本当だ、ふわふわ……！\nポチャッコさん、\nおててを触ってもいいですか？,真的，好毛绒绒……！\n波恰可先生，\n我可以摸摸你的小手吗？
59,ポチャッコ,いいよ！　特別ね！,可以哦！特别允许！
60,ルリア/露莉亚,ありがとうございますっ！\nちっちゃ～い……！,非常感谢！\n好小～……！
61,ユーステス/尤斯缇斯,ふわふわで……かわいい……,毛绒绒的……好可爱……
67,ビカラ/碧卡拉,い、いいなぁ……,好、好羡慕啊……
68,ビカラ/碧卡拉,あたしも触りたい……\n触りたいけど……\nあそこに入っていくのはちょっと……,我也想摸……\n虽然想摸……\n但要进到那里面去有点……
69,？？？,わかるよ……,我懂……
70,ビカラ/碧卡拉,<span class='scene-font-4'>ひょっ！？</span>\nだっ、誰ですか……！？,<span class='scene-font-4'>咦！？</span>\n你、你是谁……！？
71,ハンギョドン,ぼく、ハンギョドン。\n遠くで響く笑い声って、\nなんだかちょっぴり、メランコリ。,我叫人鱼汉顿。\n远处回荡的笑声，\n总觉得有点忧郁。
72,ビカラ/碧卡拉,あ、はい……,啊，嗯……
73,ハンギョドン,でも、もう大丈夫。\nヒーローになりたいぼくが、\nきみに勇気をわけてあげる。,但是，没关系了。\n想成为英雄的我，\n会分给你一些勇气。
74,ビカラ/碧卡拉,え、ちょ……\n<span class='scene-font-4'>あの、押さないで……</span>\nその、心の準備がぁ……！,呃，等……\n<span class='scene-font-4'>那个，不要推我……</span>\n这个，我还没做好心理准备……！
75,ルリア/露莉亚,あ、ビカラちゃーん！\n<span class='scene-font-4'>お～いっ！</span>,啊，碧卡拉酱！\n<span class='scene-font-4'>喂～！</span>
76,ヴァジラ/瓦姬拉,こっちに来いよー！\nハンギョドンも一緒に、\nみんなで遊ぼー！,到这边来吧！\n人鱼汉顿也一起，\n大家一起玩吧！
77,ビカラ/碧卡拉,……っ！,……！
78,ハンギョドン,どう？　ぼくの後押し。,怎样？我的鼓励。
79,ビカラ/碧卡拉,お、お手数おかけしまして……,给、给您添麻烦了……
85,,微笑ましい空気のハロービーチ。\nしかし脅威は、\nすぐそばまで迫っていた──,哈洛海滩上洋溢着温馨的氛围。\n然而威胁正悄然逼近──
86,ビィ？/碧？,クク……\n楽しそうにしてるじゃねぇか。,呵呵……\n看起来很开心嘛。
87,ビィ？/碧？,やっぱりオイラ、\nまだ最強を諦められねぇ……\n戦いの先には何かがあるはずなんだ。,果然我还是\n不能放弃成为最强……\n战斗的前方一定有什么在等着。
88,ビィ？/碧？,誰か、\n戦ってくれるヤツはいねぇのか？\nオイラと決着をつけてくれ……ん？,有没有人\n愿意和我战斗？\n和我一决胜负……嗯？
107,,その時──突如現れた魚群に、\nビィに似た生き物は勢いよく\  弾き飛ばされた。,被鱼群猛烈地撞飞了。
108,ビィ？/碧？,なんでだァーーーー！！,为什么啊ーーーー！！
109,ビィ？/碧？,み、見てろよ……ただの出オチじゃ\n終わらねえからな～～！！,给、给我看着……这可不是\n什么蹩脚的结尾～～！！
123,ヴァジラ/瓦姬拉,……あれ？\nなあ、あれって……,……咦？\n我说，那个是……
130,,ヴァジラが指した先には、\n確かにカツウォヌスのような魚が\n群れを成して泳いでいる。,瓦姬拉指向的地方，\n确实有像卡兹沃努斯一样的鱼\n成群结队地游动着。
131,ルリア/露莉亚,カツウォヌス……？\nでも、何かが違うような……,卡兹沃努斯……？\n但是，总觉得哪里不太一样……
132,アグロヴァル/阿古罗瓦尔,先程ポチャッコが言ったように、\nこの湖にはかねてより\n不可思議な力が宿っている。,正如波恰可刚才所说，\n这个湖里自古以来\n就蕴藏着神奇的力量。
133,トー/拓,はい。この湖畔には\n独自の<span class='scene-font-spword'>『カワイイ生態系』</span>が\n築かれております。,是的。这个湖畔\n形成了独特的<span class='scene-font-spword'>「可爱生态系统」</span>。
