id,name,text,trans
0-chapter_name,,この服と一緒に,与这身服装一起
0-synopsis,,イオはザカ大公から贈られた服を着ての初めてのお出かけに一緒に行ってほしいとロゼッタに頼む。快く引き受けたロゼッタは、レディらしいお出かけを望むイオに、「ラグジュアリーなお店を探してみましょう」と提案するのだった。お出かけ当日、イオは鏡の前で服に相応しいレディとして優雅に過ごそうと気合を入れる。,伊欧拜托萝赛塔陪自己第一次穿扎卡大公赠送的服装出门。萝赛塔欣然应允，为了满足伊欧对淑女式外出的期望，提议“去找找奢侈品店铺吧”。到了外出当天，伊欧在镜子前鼓足干劲，决心要作为配得上这身服装的淑女，优雅地度过一天。
1,,ザカ大公からの小包を受け取り、\n贈られた衣装に込められた\n師の想いを受け取ったイオ。,伊欧收到了扎卡大公寄来的小包，\n从中感受到了恩师倾注在赠送服装中的心意。
2,,その後、依頼の合間を縫って\nイオはロゼッタに\nある頼みごとをしていた。,之后，伊欧趁着委托的间隙，\n向萝赛塔提出了一个请求。
3,イオ/伊欧,<span class='scene-font-4'>ロゼッタ！</span>\nふたりで一緒にお出かけしましょ！,<span class='scene-font-4'>萝赛塔！</span>\n我们两人一起出门吧！
4,ロゼッタ/萝赛塔,あら……いつでも大歓迎だけれど、\n改まってどうしたのかしら。,哎呀……随时都欢迎，\n不过怎么突然这么郑重其事？
5,イオ/伊欧,ありがとうロゼッタ！\nあのね、今回のお出かけは\n特別なお出かけなの。,谢谢你，萝赛塔！\n嗯，这次的出门\n很特别哦。
6,ロゼッタ/萝赛塔,特別なお出かけ？,特别的出门？
7,イオ/伊欧,そう！\n師匠にもらったあの服を着て、\n初めてお出かけするんだから！,没错！\n要穿师父送的那件衣服，\n第一次出门嘛！
8,イオ/伊欧,それで、レディらしいお出かけなら、\nやっぱりロゼッタと一緒が\nいいかなって……,所以，淑女式的出门，\n还是想和萝赛塔一起\n才好吧……
9,ロゼッタ/萝赛塔,ふふ……\nアタシを選んでもらえて光栄だわ。,呵呵……\n能被你选中，我很荣幸。
10,ロゼッタ/萝赛塔,そうね、イオちゃんの期待に\n応えられるような\nレディらしいお出かけなら……,那么，要满足小伊欧期待的\n淑女式外出的话……
11,ロゼッタ/萝赛塔,今回はラグジュアリーなお店を\n覗いてみましょうか。,这次我们就去逛逛\n奢侈品店吧。
12,イオ/伊欧,ラグジュアリー……,奢侈品……
13,ロゼッタ/萝赛塔,アクセサリーひとつ取っても\nそれが出来上がるまでに\n関わった人は沢山いるわ。,就拿一件饰品来说，\n在它完成之前，\n也有许多人参与了制作。
14,ロゼッタ/萝赛塔,銀製なら鉱山で採掘する人に始まって、\n銀を精錬する人、\n加工しやすい形にする人……,如果是银质的，就从矿山开采的人开始，\n到精炼银的人，\n加工成方便加工的形态的人……
15,ロゼッタ/萝赛塔,そこから細かな加工を入れたり、\n彫金したり……多くの人の手が\nかかっているわよね。,从那之后，再进行精细加工，\n雕刻……是经过许多人的手\n才制成的嘛。
16,ロゼッタ/萝赛塔,目の前にある品物だけでなく、\nその背景、物語性まで大切にする……\nそんな考え方がラグジュアリーよ。,不只看眼前的商品，\n也珍惜它的背景、故事性……\n这种思路就是奢华哦。
17,イオ/伊欧,素敵……！\nすっごくレディな考え方ね！,好棒……！\n这想法太淑女了！
18,ロゼッタ/萝赛塔,この島には、\n少し年上の女性に向けた品物を扱う\n商店街があったはず……,这个岛上\n应该有一条\n面向稍年长女性的商店街……
19,ロゼッタ/萝赛塔,ラグジュアリーなお店もきっとあるわ。\n探してみましょう？,奢侈品的店铺也一定有的。\n去找找看？
20,イオ/伊欧,うん！\nロゼッタとのお出かけ、\nすっごく楽しみ！,嗯！\n和萝赛塔一起出门，\n我超级期待！
21,,イオとロゼッタは手早く都合をつけて\n外出の日程を決め、当日の朝、甲板で\n待ち合わせて出かけることにした。,伊欧和萝赛塔迅速协调好时间，\n定下外出日期，当天早上，\n约在甲板碰面出发。
27,,お出かけ当日──\nイオは姿見鏡の前で\n気合を入れる。,外出当天——\n伊欧在穿衣镜前\n鼓足干劲。
28,イオ/伊欧,……よし！,……好了！
29,イオ/伊欧,準備バッチリ！\n今日はこの服に相応しく\nレディとして優雅に過ごすわ！,准备就绪！\n今天我要配得上这身衣服，\n以淑女的身份优雅度过！
30,イオ/伊欧,ロゼッタに負けないくらい\n素敵なレディの、\n素敵なお出かけにするんだから！,因为我要把它变成\n不输给萝赛塔的\n出色淑女的出色外出！
info,,,scene_chr1004_q1_s10
译者,,,deepseek-v4-pro
