id,name,text,trans
0-chapter_name,,ロマを覆う暗雲,笼罩罗马的暗云
0-synopsis,,ある日のこと。ロマ帝国の皇帝として多忙を極めていたマリア・テレサの元に、ロマ領内にある山脈一帯が突如消失したという報せが舞い込む。原因究明のため、カウニッツに命じ調査隊を派遣するも、後日、連絡が途絶えた直後に領地が丸ごと消失したという報告を受ける。現場に残された金属片からセフィラ島の気配を察知したマリア・テレサは、自ら調査に赴くことを決意した。,某日，身为罗马帝国皇帝而日理万机的玛利亚·特蕾莎，接到了一则消息——罗马领地内的一整片山脉突然消失了。为了查明原因，她命考尼茨派遣调查队前往，然而数日后，却收到报告称联络中断后整片领地都消失了。玛利亚·特蕾莎从现场遗留的金属碎片中察觉到塞菲拉岛的气息，决定亲自前往调查。
1,,とある日のこと。ロマ帝国の\n謁見の間では、真剣な表情で話し合う\n貴族達とマリア・テレサの姿があった。,某日，罗马帝国的谒见厅中，\n贵族们与玛利亚·特蕾莎\n正神情严肃地商议着。
2,マリア・テレサ/玛利亚・特蕾莎,治水工事の件は計画通り進めて頂戴。\n不作への対策と民への対応については、\n次の議会で検討を進めましょう。,治水工程一事请按计划推进。\n关于歉收对策与民生安排，\n留待下次议会再行商讨吧。
3,マリア・テレサ/玛利亚・特蕾莎,異論がなければ解散とします。\n皆、ご苦労様。,如无异议，就此解散。\n各位辛苦了。
4,,恭しく一礼した貴族達が退出する姿を\n見届けたマリア・テレサは、\n肩の荷が下りたように息を吐く。,目送恭恭敬敬行礼的贵族们退出后，\n玛利亚·特蕾莎如释重负地\n吐出一口气。
5,ジャスティス/Justice,……テレサ様。\n少し休息を取られては\nいかがでしょうか？,……特蕾莎大人，\n您是否该稍作休息？
6,マリア・テレサ/玛利亚・特蕾莎,ううん、平気よ。\n急ぎのものは片付いたし、\n後はゆっくり進められるから。,不用，我没事。\n紧急事务已经处理完了，\n剩下的可以慢慢来。
7,ジャスティス/Justice,しかし、近頃はほとんど\n休息を取られていない様子。\n体調を崩せば、元も子もありません。,然而，您近来几乎\n没有休息过。\n若是累坏了身体，可就得不偿失了。
8,マリア・テレサ/玛利亚・特蕾莎,……ここ最近、ずっと“ダリア”の\n世話が忙しくて、まともに公務を\n進められなかったから仕方ないわ。,……最近一直忙于处理“达莉亚”，\n公务都没能好好推进，\n这也是没办法的事。
14,ジャスティス/Justice,ダリア……先日の聖夜で起きた\n例の襲撃事件……そして、\n女帝否定派の貴族達の摘発ですね。,达莉亚……就是前些天圣诞夜发生的\n那起袭击事件……以及\n对反女帝派贵族的清查吧。
15,,星晶獣ワールドを下し、\nロマの皇帝の座に戻ってからも\nマリア・テレサの戦いは続いていた。,击败星晶兽World、\n重回罗马皇帝之位后，\n玛利亚·特蕾莎的战斗仍在继续。
16,,かつてマリア・テレサを追いやった\n貴族達の暗躍と、彼らに雇われた\n刺客による襲撃事件。,曾经将玛利亚·特蕾莎逐出皇位的\n贵族们在暗中活动，以及受他们雇佣的\n刺客发动的袭击事件。
17,,双子の実妹であるマリアンナの命までも\n狙った卑劣な不穏分子の手からロマを\n取り戻すべく奮闘していたのである。,她一直在奋力从那些\n连孪生妹妹玛莉安娜都不放过的\n卑劣之徒手中夺回罗马。
23,ジャスティス/Justice,彼らの“剪定”には、\n相当手を焼いたと聞いております。,听说对他们的“剪除”，\n费了相当大的功夫。
24,マリア・テレサ/玛利亚・特蕾莎,ええ。でも、カウニッツ公や\n側近達のおかげで目途が立ったし、\nこれでもう変な妨害をされずに済む。,嗯。不过多亏了考尼茨公\n和近臣们，已经大致有了眉目，\n今后不会再受到奇怪的阻挠了。
25,マリア・テレサ/玛利亚・特蕾莎,だから、ここが踏ん張りどころね！\nもう少しだけ頑張らせて。そうしたら、\nちゃんとお休みを取るから。,所以，现在正是关键时期！\n再让我稍微努力一下。等忙完了，\n我一定会好好休息的。
26,ジャスティス/Justice,……承知しました。\n貴方がそこまで仰るのなら、\n私もこれ以上は言いません。,……我明白了。\n既然您都这么说了，\n我也不再多言。
27,マリア・テレサ/玛利亚・特蕾莎,心配かけてごめんね、ジャスティス。\nお休みが取れたら、マリアンナも誘って\n湖の畔にある離宮に出掛けましょ！,让你担心了，对不起，Justice。\n等能休息的时候，叫上玛莉安娜，\n一起去湖畔的离宫吧！
28,マリア・テレサ/玛利亚・特蕾莎,今の時期は気候が安定しているし、\n湖には水上テラスもあって──,这个时节气候稳定，\n湖上还有水上露台──
32,カウニッツ,テレサ様！,特蕾莎大人！
33,,穏やかな時間に飛び込んできた\n緊迫した様子の臣下の声と姿に、\nマリア・テレサは怪訝そうな顔をする。,在这平静的时刻，突然闯入的臣下\n那紧张的声音与姿态，\n让玛利亚·特蕾莎露出了疑惑的表情。
34,マリア・テレサ/玛利亚・特蕾莎,カウニッツ公？\n珍しいわね、貴方がそんなに\n取り乱すなんて……,考尼茨公？\n真是少见，你居然会\n如此慌张……
35,カウニッツ,無礼をお許しください、皇帝陛下。\nしかし、一刻も早く貴方様に\nお伝えせねばと馳せ参じた次第です。,请恕我无礼，皇帝陛下。\n但此事必须尽快\n禀报您，故匆匆赶来。
36,ジャスティス/Justice,その様子から察するに、\nあまり良い内容ではなさそうですね。\n一体何があったのです？,从你的样子来看，\n似乎不是什么好消息。\n究竟发生了什么？
37,カウニッツ,……昨晩、西部にあるシュレー山脈が\n消失したそうです。,……据说昨晚，西部的舒雷山脉\n消失了。
38,マリア・テレサ/玛利亚・特蕾莎,消失？　どういうこと？,消失？什么意思？
39,カウニッツ,文字通りの意味にございます。\n一夜にして、山脈一帯が\n跡形もなく消え失せたのです。,就是字面意思。\n一夜之间，整片山脉\n消失得无影无踪。
40,カウニッツ,幸い、あの山脈は人が住まわぬ\n辺境の地ですから、人的被害は\n確認できていませんが……,所幸，那片山脉是无人居住的\n边境之地，尚未确认有\n人员伤亡……
41,マリア・テレサ/玛利亚・特蕾莎,人的被害が無くとも、\n国土の消失は重大な問題よ。\n早急に原因を突き止める必要があるわ。,就算没有人员伤亡，\n国土消失也是重大问题。\n必须尽快查明原因。
42,マリア・テレサ/玛利亚・特蕾莎,天災によって島が崩れただとか、\n第三者による攻撃を受けた……\nという可能性は？,有没有可能是天灾导致\n岛屿崩塌，或是受到了\n第三方的攻击……？
43,カウニッツ,現時点での報告では、\nいずれも可能性は低いと。,据目前的报告，\n这两种可能性都很低。
44,マリア・テレサ/玛利亚・特蕾莎,そう……\n確か、シュレー山脈がある地方は\nサイジリア辺境伯の領地だったわね。,这样啊……\n我记得，舒雷山脉所在地区\n是赛吉利亚边境伯的领地吧。
45,マリア・テレサ/玛利亚・特蕾莎,伯爵に「調査部隊を編成し、\n原因究明に当たりなさい」と伝えて。\n必要なら憲兵団から人を出すとも。,告诉伯爵「组建调查部队，\n着手查明原因」。\n如有必要，可从宪兵团调人。
46,マリア・テレサ/玛利亚・特蕾莎,それから……カウニッツ公。\n貴方が自由に動けるよう、\n特務権限を与えます。,另外……考尼茨公，\n为方便你自由行动，\n我授予你特别权限。
47,カウニッツ,はっ、承知致しました。\nでは、私はロマ各地に同様の現象が\n起きていないか調査致しましょう。,是，遵命。\n那么，我去调查罗马各地\n是否也发生了类似现象。
48,,そう言って一礼した後、\nカウニッツは別れの挨拶も\nそこそこに謁見の間を去っていく。,说完行了一礼后，\n考尼茨连道别都顾不上，\n便匆匆离开了谒见厅。
49,ジャスティス/Justice,テレサ様……,特蕾莎大人……
