id,name,text,trans
0-chapter_name,,もう、どこにも行けない,已经，无处可去
0-synopsis,,ついにウルキを模した氷像が崩れ落ちるが、それを守るように玄武が立ち塞がる。ルリアが玄武の言葉を読み取り、氷像もまた本物のウルキであることがわかる。すると玲瓏佩が輝き、一行にウルキと黄龍の間でかつて行われた問答を見せる。黄龍は自身と一蓮托生である黒麒麟を滅ぼすため、四聖含む多くの生物を道連れに自死を目論んでいた。ウルキはそれに抗おうとしていたのだった。,模仿乌尔琪的冰像终于崩塌，但玄武为了保护它而挡在前面。露莉亚解读了玄武的话语，得知冰像也是真正的乌尔琪。随后玲珑佩发出光芒，向一行人展示了过去乌尔琪与黄龙之间的问答。黄龙为了消灭与自己命运相连的黑麒麟，企图以包括四圣在内的众多生物为代价自杀。乌尔琪正试图反抗这一点。
11,,ウルキの形をした氷像は、\n砕け散るたびに再生し、\n姬塔に襲い掛かる。,乌尔琪形状的冰像，\n每次破碎后都会再生，\n向姬塔袭来。
12,,迫りくる氷像が触れた場所は、\n一瞬で氷と化していき、\n崩れていった。,逼近的冰像所触碰到的地方，\n瞬间化为冰块，\n并逐渐崩塌。
13,ビィ/碧,姬塔の武器も\nもう、限界だ……\nいつ砕けちまうか……,姬塔的武器\n也快到极限了……\n不知道什么时候会碎掉……
24,,だが、限界は平等に訪れた。,但是，极限平等地降临了。
25,,氷像の再生速度は\n見るからに遅くなっていき、\n何百にも及ぶ剣戟の結果──,冰像的再生速度\n明显变慢了，\n经过数百次剑戟交锋的结果──
26,ウルキ,…………,…………
28,,それはようやく、\nその場に崩れ落ちた。,它终于，\n当场崩塌了。
29,ウルキ,ウル、ちゃん……\nもう守れ……ない……\nみたい……,小乌尔……\n已经守护……不了……\n的样子……
30,ルリア/露莉亚,守るって……\nさっきから一体、\n何を言っているんですか……？,守护……\n你从刚才开始，\n到底在说什么啊……？
31,玄武,…………,…………
33,玄武,…………！！,…………！！
38,ビィ/碧,<span class='scene-font-4'>なっ！？</span>\nげ、玄武が元に戻りやがった！\nこんな時に……！！,<span class='scene-font-4'>什！？</span>\n玄，玄武恢复原状了！\n在这种时候……！！
39,,自由の身になった玄武は\n砕ける寸前の氷像に駆け出す。,恢复自由的玄武\n跑向即将破碎的冰像。
41,,そしてウルキを模した氷像を\n守るかのように一行の前に\n立ちふさがった。,然后仿佛要保护模仿乌尔琪的冰像一般，\n挡在了\n一行人面前。
42,玄武,…………！！！！,…………！！！！
43,ウルキ,玄武……？,玄武……？
44,ビィ/碧,まさか守ろうとしてるのか……？\n玄武が……？,难道是想保护它吗……？\n玄武……？
45,玄武,…………！！,…………！！
46,ウルキ,玄武……うう……うぅ……,玄武……呜呜……呜……
47,,異様な光景を前にして、\n姬塔は武器を下ろした。,面对这奇异的景象，\n姬塔放下了武器。
48,ルリア/露莉亚,そう、ですよね……\nこんなのおかしいですもん……\nウルちゃんと戦うなんて……,是，是啊……\n这样太奇怪了……\n竟然和小乌尔战斗……
49,ビィ/碧,でもこいつウルキじゃねぇだろ？\nウルキはそこで凍って動かねぇ……,但这家伙不是乌尔琪吧？\n乌尔琪在那边冻着动不了……
51,ビィ/碧,今戦ってたウルキの形をしたこいつは\nウルキの姿を真似て人をさらってた\n犯人なんじゃねぇのかよ……,刚才战斗的这个乌尔琪形状的家伙\n不就是模仿乌尔琪的样子掳走人的\n犯人吗……
54,ウルキ,そう、だよ……\nウルちゃん、が……全部悪いの……\nだから、早く……,是，的……\n小乌尔，……全部都是坏的……\n所以，快点……
55,玄武,…………！！,…………！！
56,ルリア/露莉亚,なんとなく玄武の言葉が分かります。\n違うって……それに、その子は\n本物のウルちゃんだって。,我大致能明白玄武的话。\n它说不是……而且，那个孩子\n是真正的乌尔琪。
57,ルリア/露莉亚,ビィさんだって……\n疑ってはいますけど、\nなんとなく分かりますよね……？,就连碧先生……\n虽然还在怀疑，\n但大致也能明白吧……？
58,ルリア/露莉亚,確かにずっと……出会った時から、\n最初からウルちゃんは\n動く氷像でした……でも！,确实一直……从相遇的时候开始，\n小乌尔就一直是\n活动的冰像……但是！
59,ルリア/露莉亚,料理を作ってくれたウルちゃんは！\n町の人を守るために戦ったウルちゃんは\nウソじゃないはずです……,为我们做饭的小乌尔！\n为了保护镇上的人而战斗的小乌尔\n不应该是假的……
60,ビィ/碧,そ、そりゃ……そうだけど……,那，那倒是……没错……
60-sel1_txt,,それに、ずっと迷ってた,而且，你一直很迷茫
62,ウルキ,迷って、た……？\nウルちゃんが、何を……？,迷茫，了……？\n小乌尔，在迷茫什么……？
63,ビィ/碧,確かに武器だけじゃなくて\n何度もオイラ達を凍らせられる\n場面、あったもんな……,确实不只是武器，\n有好几次能把我们冻住的\n场面，都有呢……
64,ルリア/露莉亚,ウルちゃん……！！　きっと\nウルちゃんも凍ってるウルちゃんも……\nどっちも本物なんですよね！？,小乌尔……！！　一定\n无论是活动的乌尔琪还是冻住的乌尔琪……\n两者都是真的，对吧！？
65,ルリア/露莉亚,こんなことだって、\n本当はしたく\nないんじゃないですか！？,像这样的事，\n其实你根本\n不想做的，不是吗！？
66,ウルキ,そん、なの……,那，样的……
67,ウルキ,当たり前だよっ！！,那当然了！！
68,ルリア/露莉亚,ウルちゃん……,小乌尔……
69,ウルキ,誰が大切な人達を\n凍らせたいって思うの！？\nおかしい、おかしいよこんなの！,谁会想把重要的人\n冻起来啊！？\n太奇怪了，太奇怪了这种事！
70,玄武,…………,…………
71,ウルキ,この子だって\n解放してあげたい……！\n助けてあげたいよ～……！！,这个孩子\n我也想解放她……！\n我想帮助她啊～……！！
72,ウルキ,でも、出来ないの……\nもうウルちゃんには道がない。\nどうすればいいかわからない！,但是，做不到……\n小乌尔已经没有路了。\n不知道该怎么办才好！
73,ウルキ,少しでも時間を\n停滞させることしか……\nもう……,只能尽可能地\n让时间停滞……\n已经……
74,ルリア/露莉亚,時間を、停滞……？,时间，停滞……？
75,玄武,…………,…………
76,ウルキ,玄武……？,玄武……？
85,,玄武は天を見上げ、\n無音の咆哮をあげる。,玄武仰望天空，\n发出无声的咆哮。
87,,すると玄武の身体は消え、\nそこには美しい小物……\n玲瓏佩が置かれていた。,于是玄武的身体消失了，\n原地留下了一件美丽的小物件……\n玲珑佩。
88,ビィ/碧,砕け散ったはずの……\n玲瓏佩だよな……？,本该碎掉的……\n是玲珑佩吧……？
90,,玲瓏佩は淡い輝きを放ち始め、\n一行の意識を曖昧なものにしていく。,玲珑佩开始散发出淡淡的光辉，\n让一行人的意识变得模糊。
96,,意識を取り戻した\n姬塔一行は、\n不思議な光景を目の当たりにする。,恢复意识的\n姬塔一行，\n目睹了不可思议的景象。
97,,先ほどまでウルキの家にいたはずだが、\n目覚めた場所は厳かな石碑が飾られる、\n山の中であった。,明明刚才还在乌尔琪的家里，\n醒来的地方却是装饰着庄严石碑的，\n山中。
98,,石碑の前にはひとりの男と、\nウルキが向き合っていた。,石碑前有一个男人，\n和乌尔琪相对而立。
99,ルリア/露莉亚,あそこにいるのはウルちゃん……？\nでも、ウルちゃんはここに……,在那里的是小乌尔……？\n但是，小乌尔在这里……
100,ウルキ,これ……昔の……？\nあの時の記憶……,这个……是以前的……？\n那时的记忆……
101,ウルキ,玄武……全部……全部……\n伝えろってことなの……？,玄武……全部……全部……\n是让我传达出去的意思吗……？
102,,混乱する一行をよそに、\n過去の存在と思われるウルキが、\n男に掴みかかった。,不顾混乱的一行人，\n被认为是过去存在的乌尔琪，\n抓住了那个男人。
103,ウルキ,黄龍……もうやめてよ。,黄龙……快住手吧。
104,黄龍,おお、天晴れ。\n借りた人の子の身体とはいえ、\n己が認識できぬとは。,哦哦，真了不起。\n虽说是借来的人类孩子的身体，\n竟然无法识别吾。
105,黄龍,宿した己の力も育ったな。\n人の子の身体を傷つけず、\n己の魂のみを凍てさすか。,寄宿于汝身的力量也成长了呢。\n不伤害人类孩子的身体，\n只冻结吾的灵魂吗。
106,ウルキ,ふざけないで～……\nその人の身体も解放して……,别开玩笑了～……\n也把那个人的身体解放出来……
107,黄龍,勿論。然り乍ら暫し待て。\n己の身体は不便でな。暴れ続ける\nあの空ろを使う訳にもいくまい。,当然。不过暂且等等。\n吾的身体多有不便。也不能使用\n那个持续暴走的空壳吧。
108,黄龍,其れに巫山戯けているものか。\n賛辞は真摯に受け取れ。\n己は手放しで褒めているよ。,再说吾岂是在开玩笑。\n赞美之词就真诚地收下吧。\n吾可是毫不吝啬地称赞汝呢。
109,黄龍,己が弱化の証でもある。\n故に惜しい、我が子らが\n役目を全うすれば……,这也是吾弱化的证明。\n因此可惜啊，若吾子们\n能完成使命的话……
110,黄龍,疾う疾う死に近づける。\n未だ役目を果たす気は？,就能早早地接近死亡。\n汝仍不打算完成使命吗？
111,ウルキ,絶対に、果たさないよ～……\nウルちゃんは……\n全部知ってるんだから……,绝对，不会完成的～……\n因为小乌尔……\n全部都知道……
112,黄龍,おぉ、賢い我が子よ。\n汝の星晶は心臓に達し、\n魂にまで根付いているものな。,哦哦，聪明的吾子啊。\n汝的星晶已抵达心脏，\n甚至扎根于灵魂之中了呢。
113,黄龍,故に過去の四聖の記憶も\n魂で知覚しているのだろう。\n故に己に辿り着いた。,因此过去的四圣记忆\n汝也能以灵魂感知吧。\n因此才找到了吾。
114,黄龍,代償に寿命が尽きそう、か。\n然し安心して天寿を全うしろ。,代价是寿命将尽，吗。\n但是安心地寿终正寝吧。
118,ビィ/碧,お、おい、あのおっちゃん……\n黄龍……なのか？\nさらっととんでもないことを……,喂，喂，那个大叔……\n是黄龙……吗？\n若无其事地说了不得了的事……
119,ルリア/露莉亚,ウルちゃんの寿命が、\n尽きそうって……,小乌尔的寿命，\n快要到尽头了……
123,黄龍,後継の憂いは捨てよ。\n己の力で生命を芽吹かそう。\n直に新たな四聖が産声をあげる。,抛弃对后继者的担忧吧。\n吾将以力量使生命萌发。\n不久新的四圣便会呱呱坠地。
124,ウルキ,それをやめてって……！！\n言ってるの……！！\nウルちゃんは死んでもいいから！,让你住手啊……！！\n我不是说了吗……！！\n就算小乌尔死了也没关系！
125,黄龍,其れは……\n黒麒麟の死滅を享受すると？\n此の空の行末がどうでもいいと？,那是……\n意味着汝要接受黑麒麟的灭亡？\n意味着这片天空的未来怎样都无所谓？
126,黄龍,黒麒麟は死滅を司る兵器。\n彼奴が全盛を取り戻さば、\n此の空など容易く滅ぶ。,黑麒麟是司掌灭亡的兵器。\n若那家伙恢复全盛，\n这片天空轻易就会毁灭。
127,黄龍,我が子よ、己は其れを望まぬ。\n黒麒麟と己は一蓮托生。\n不死且つ不滅の存在……,吾子啊，吾不希望如此。\n黑麒麟与吾乃一莲托生。\n不死且不灭的存在……
128,黄龍,然あれど、此の術なら死ねる。\n己と黒麒麟、時代遅れの兵器は\n此の空には不要な存在よ。,然而，用此术便能死去。\n吾与黑麒麟，这对落后时代的兵器\n对这片天空而言乃是不必要的存在。
129,ウルキ,だから、わか、ってる……\nわかってるよ～……けど……,所以，我知，道的……\n我知道啊～……但是……
130,黄龍,故に己は己と黒麒麟の力を分割、\n四象に変えて空に散らした。\n加えて四聖による力の発散……,故而吾将吾与黑麒麟之力分割，\n化作四象散于天际。\n再加上由四圣进行力量的发散……
131,黄龍,回り諄いが此処までして\n漸く死ねる。ああ、そうだ。\n漸く己らは死ねるのだ……,虽是迂回之举，但做到这一步\n终于能死了。啊啊，没错。\n吾等终于能死了……
132,黄龍,黒麒麟が何やら余計なる策を\n仕組んだようだが……\n大した障り所にはなるまい。,黑麒麟似乎搞了些\n多余的计策……\n但应该不会造成什么大碍。
133,ウルキ,けど！！　キミが死ねば……！！\n四象の子達も……四聖も！！\n一緒に死んじゃうんでしょ！？,但是！！　你死了的话……！！\n四象的孩子们……还有四圣！！\n都会一起死掉的吧！？
137,ルリア/露莉亚,四象も四聖も……！？\nそれって、ウルちゃん達も\n死んじゃうってことですか！？,四象和四圣都……！？\n那不就是说，小乌尔她们\n也会死掉吗！？
138,ウルキ,それだけじゃないの。\n黄龍は……生誕を司る兵器……\nあらゆる命を生み出してきた……,不止如此。\n黄龙是……司掌诞生的兵器……\n创造出了所有的生命……
139,ウルキ,彼に生み出された生き物も、\n人間も、いっぱいいる……\nみんな、少なからず影響を受けてる……,被他创造出来的生物，\n还有人类，有很多很多……\n大家，都或多或少受到了影响……
140,ウルキ,黄龍が死ねば……黄龍と\n少しでも関係を持った\n生き物も全部死んでしまう……,黄龙死了的话……和黄龙\n有一丁点关系的\n生物也全都会死……
141,ビィ/碧,黄龍が死ななきゃ\n黒麒麟に空が滅ぼされる……？,黄龙不死的话\n天空就会被黑麒麟毁灭……？
142,ビィ/碧,でも、黄龍が死んじまったら\nみんな死んじまうだって……！？,但是，黄龙死了的话\n大家也都会死……！？
143,ルリア/露莉亚,そ、そんなの……\nどうすれば……,那，那样的话……\n该怎么办……
147,黄龍,憂うな、此の空は存続する。\n是非に及ばず、必要な犠牲だ。,无需担忧，这片天空会存续下去。\n无需置疑，这是必要的牺牲。
148,ウルキ,チチリちゃん、アミちゃん、\nシュシュクちゃんが死ぬんだよ！？\nそんな言葉で片づけないで！,琪琪莉酱，阿米酱，\n咻咻可酱会死的啊！？\n不要用那种话来敷衍！
149,黄龍,分かってくれ。\n役目を果たしてくれ。\n己と黒麒麟と共に。,理解吾吧。\n完成汝的使命吧。\n与吾和黑麒麟一同。
150,黄龍,死んでくれ。,去死吧。
151,ウルキ,そん……なの……\nうぅ……,那……样的……\n呜……
152,黄龍,此の人の子の身体は直に返す。\n然れど、弱化の果てに今の己には\n味覚も嗅覚も無し。,这人类孩子的身体马上就还。\n然而，弱化的结果导致现在的吾\n既无味觉也无嗅觉。
153,黄龍,新作の果実麦酒が出る。\n堪能した後、直に返そう。\n礼に多少の祝福も添えようか。,新作的果实麦酒要出了。\n等吾享受完，立刻就还。\n作为谢礼，再添上些许祝福如何。
156,ウルキ,う、うぅ……\nウルちゃんは……\nどうすればいいの……,呜，呜呜……\n小乌尔……\n该怎么办才好……
info,,,scene_chr896_q5_s30
译者,,,Gemini
