id,name,text,trans
0-chapter_name,,第2話 愛に燃ゆる蛍に勇気を借りて,第2话 借助爱燃的萤火虫的勇气
0-synopsis,,恥ずかしさで溺れてしまったヨウの目覚めを待つスイと姬塔達。スイは「愛に興味がある」と言い、姬塔、ビィ、ルリアにも「愛し合っていますか？」と尋ねる。姬塔達は、自分達の間にある絆は愛だと思う、と肯定し、恋愛以外にも愛があることに興味深そうにするスイ。しかしヨウへの問いかけが無神経だったと気が付いたスイは、大慌てでヨウとコウに謝りに行くのだった。,由于羞耻而溺水的容在昏迷中，斯依和姬塔一行在等待她的苏醒。斯依表示「对爱很感兴趣」，并问姬塔、碧和露莉亚「你们彼此相爱吗？」姬塔一行肯定了自己之间的羁绊就是爱，并让斯依对恋爱以外的爱产生了兴趣。然而，斯依意识到对容的询问有些不妥，便慌忙去向容和蔻道歉。
2,,ヨウは溺れてしまい、\nユエルとソシエ、\nそしてコウに救助される。,容因溺水而被尤艾尔、苏丝雅和蔻救助。
3,,姬塔、ビィ、ルリアは\nスイと共に休憩室でヨウの\n目覚めをまっていた。,姬塔、碧和露莉亚与斯依一起在休息室等待容的苏醒。
4,スイ,あー……気が逸り過ぎた……,啊……太心急了……
5,ビィ/碧,なんであんなこと聞いたんだよ……\n愛してるかだなんて……,为什么要问那种问题……是否相爱什么的……
6,スイ,愛に興味があるのです。,我对爱很感兴趣。
7,スイ,父は愛について\n語ってくれましたが……\n教えてはくれませんでしたので。,父亲讲过爱……但从未教过我。
8,ルリア/露莉亚,……？\nどういうことですか？,……？怎么回事？
9,スイ,いえ！　私の話はともかく！\nだってあの二人ですよ！\n経緯はもちろん知っています。,不！别管我的事！因为是那两个人啊！我当然知道其中的经过。
10,スイ,ヨウちゃんとコウくんは言わば、\nどちらがどちらにも成りえた\n鏡のような存在……,容和蔻可以说是，彼此都能成为对方的镜像……
11,スイ,そしてお互いが手を取り合い、\nユエルさんとソシエさんのもとで\n素晴らしい関係を築いている……,并且他们互相携手，在尤艾尔和苏丝雅的帮助下，建立了美好的关系……
12,スイ,血は繋がっていなくとも、\nそれでも兄妹のように接していると！\nそれはとても尊い関係だと！,尽管没有血缘关系，但他们像兄妹一样相处！这是非常珍贵的关系！
13,スイ,しかしそれ以上の感情が！\n私にはあるように思えたのです！,但我觉得他们之间还有更深的感情！
15,スイ,貴方達のように。,就像你们一样。
17,スイ,特異点。赤き竜。蒼の少女。\nお聞きなさい、我が問いを。,特异点。赤龙。蓝色的少女。请听我的问题。
18,スイ,貴方達も……\n愛し合っていますか？,你们也……彼此相爱吗？
19,ルリア/露莉亚,はぇっ！？,哈！？
19-sel1_txt,,もちろん,当然
21,ルリア/露莉亚,はわぁっ！？,哇啊！？
22,ビィ/碧,愛し合ってる……まぁ、\nそうかもしれねぇな。\nオイラ達の絆はすげぇぜ！,彼此相爱……嘛，可能是吧。我们的羁绊可厉害了！
23,ルリア/露莉亚,び、びっくりしました……\nけど、はい、そうですね……,吓、吓了一跳……不过，是啊，确实……
