id,name,text,trans
0-chapter_name,,あなたのおうちはここですよ,你的家在这里哦
0-synopsis,,シャローム島に帰るための情報収集が上手くいかず途方に暮れるコンスタンツィアは、ひとりの少年と出会う。少年は、傷ついた魔物の善性を見抜き、魔物殲滅を掲げる自警団から匿っていた。その事を知ったコンスタンツィアは少年に感謝する。しかしそこに、当の自警団が現れた。,为了收集返回夏洛姆岛的信息而束手无策的康斯坦茨娅，遇到了一位少年。少年看穿了受伤魔物的善良本性，将其藏匿起来，躲避以歼灭魔物为宗旨的自警团。得知此事的康斯坦茨娅向少年表示感谢。但就在这时，那个自警团出现了。
1,,どこかの島に流れついてしまった\nコンスタンツィアは、\n情報を集めるべく街に来たが……,漂流到某座岛上的\n康斯坦茨娅，\n为了收集信息来到了街上，但是……
2,コンスタンツィア/康斯坦茨娅,あ、あのぅ……\nすみませぇん……,啊，那个……\n对不起……
5,コンスタンツィア/康斯坦茨娅,そのっ、シャローム島を\nご存じないですか～……？,那个，夏洛姆岛\n您知道吗～……？
8,,緊張で声がうまく出ず、\n通行人に話しかけても\n全く気付いてもらえない。,因为紧张声音发不出来，\n向路人搭话也\n完全没有被注意到。
9,コンスタンツィア/康斯坦茨娅,（こ、このまま帰れなかったら\nどうしましょう……）,（要、要是就这样回不去了\n该怎么办……）
10,コンスタンツィア/康斯坦茨娅,（私ひとりならまだしも、\nこの子がいるのに……！）,（我一个人倒也罢了，\n可还有这孩子呢……！）
11,,「帰らなければ」という焦燥。\nそれはコンスタンツィアにとって\n経験したことのない恐怖だった。,「必须回去」的焦躁。\n这对于康斯坦茨娅来说\n是从未经历过的恐惧。
12,,家出にかけては百戦錬磨でも、\n自力で帰ろうとしたことなど\nただの一度もないのだから──,虽说在离家出走方面身经百战，\n但靠自己回去这种事\n一次都没有过──
13,コンスタンツィア/康斯坦茨娅,あ、あぅ……\nどうすれば……,啊，啊呜……\n怎么办才好……
14,子猫/小猫,マーオ。,喵～。
20,コンスタンツィア/康斯坦茨娅,ひゃあぅ！？\nご、ごめんなさい……！,呀啊！？\n对、对不起……！
21,少年,悪い、急いでるんだ！,抱歉，我赶时间！
24,コンスタンツィア/康斯坦茨娅,踏んだり蹴ったりですぅ……,真是祸不单行……
25,子猫/小猫,ニャウ！,喵呜！
27,コンスタンツィア/康斯坦茨娅,あぇ、ネコちゃん……！？\nど、どこへ……！,啊，小猫……！？\n去、去哪里了……！
28,,よろめいたコンスタンツィアの腕から\n子猫が飛び出し、\n少年の後を追いかけた。,小猫从踉跄的康斯坦茨娅手臂中跳出，\n追着少年跑去了。
29,コンスタンツィア/康斯坦茨娅,待ってくださいぃ～……！,请等一下～……！
35,,子猫を追いかけたコンスタンツィアは、\n街はずれの大樹にたどりついた。,追着小猫的康斯坦茨娅，\n来到了街尽头的大树下。
36,子猫/小猫,ナーオ！,喵～！
37,少年,なんだお前……\n肉くれってか？\nしょうがないヤツだな……,什么啊你……\n想要肉吗？\n真是拿你没办法……
38,,先ほどぶつかった少年は\n干し肉を片手に持っており、\n猫はそれを嗅ぎ付けたようだった。,刚才撞到的少年\n单手拿着肉干，\n小猫好像是闻到了那个味道。
39,コンスタンツィア/康斯坦茨娅,あのぅ……,那个……
40,少年,うわぁ！？,哇啊！？
41,コンスタンツィア/康斯坦茨娅,ぴゃあ！？,呀啊！？
42,少年,お、お前はさっきの……\nこいつの飼い主か！？,你、你是刚才的……\n这家伙的主人吗！？
43,コンスタンツィア/康斯坦茨娅,え、えぇ、そうなんです！,呃，嗯，是的！
44,少年,……この辺の人間じゃ\nないみたいだな。,……看起来不像这附近的人啊。
45,少年,そいつが肉食い終わったら\nさっさとどっか行ってくれよ。,等那家伙吃完肉\n就赶紧去别的地方吧。
