id,name,text,trans
0-chapter_name,,願いの果て、祈りの彼方,愿望的尽头，祈祷的彼岸
0-synopsis,,大将アダムは黒騎士に、星晶獣デウス・エクス・マキナの力を使えば王女オルキスを元に戻せると告げる。だが王女オルキスを復活させれば人形オルキスが犠牲になるという事実に黒騎士は苦悩する。,亚当大将告诉黑骑士，只要使用星晶兽机械降神的力量，就能让奥尔基丝公主恢复原状。但要复活奥尔基丝公主，就必须牺牲人偶奥尔基丝，这一事实让黑骑士痛苦万分。
0,黒騎士/黑骑士,ユグドラシル・マリスが暴走する\nルーマシーの森で、私は\n姬塔達とはぐれた。,在尤格多拉希尔·玛里斯暴走的\n卢玛西森林里，我\n和姬塔他们走散了。
1,魔物,グルォオオオオオ！,咕噜噢噢噢噢噢！
4,黒騎士/黑骑士,…………,…………
5,黒騎士/黑骑士,剣を振るう自らを嗤う。\nこの命に未だ守る意味があるとでも？,我嗤笑挥舞着剑的自己。\n这条命难道还有什么值得守护的意义吗？
6,黒騎士/黑骑士,……私は、自らの生き汚さを呪った……\n死という安寧に逃げることもできない\n自分自身が憎かった……,……我诅咒自己这苟且偷生的模样……\n憎恨着连逃入死亡这般安宁\n都做不到的自己……
7,黒騎士/黑骑士,そんな私を、\nスツルムとドランクが探し出し\n姬塔達の元へ連れていった。,斯图鲁姆和德朗克找到了\n那样的我，\n并把我带到了姬塔他们身边。
8,黒騎士/黑骑士,私はもう全てがどうでもよかった。\n周囲の声も聞こえず、\n開いている瞳もなにも映しはしない。,我已经对一切都无所谓了。\n听不到周围的声音，\n睁着的双眼也映不出任何东西。
9,黒騎士/黑骑士,このまま緩慢に朽ちていくのだと……\n呆けた頭のどこかで、\n考えていたのだ……,就这样缓慢地腐朽下去吧……\n在我那浑噩的大脑深处，\n曾这样思考过……
10,黒騎士/黑骑士,だが、人形が……彼女が、\n再び私の心を惑わした。,但是，人偶……她，\n再次迷惑了我的心。
11,人形オルキス/人偶奥尔基丝,ねぇ……\n私にはまだ……\n貴方に許される方法が残ってる……？,呐……\n我还有……\n能得到你原谅的方法吗……？
13,ユグドラシル/尤格多拉希尔,────！！,────！！
14,人形オルキス/人偶奥尔基丝,…………,…………
17,黒騎士/黑骑士,計画の全てが潰えたからといって……\nもはや私の望みには\n叶う見込みがないからといって……,就算计划全都落空了……\n就算我的愿望\n已经没有实现的可能了……
18,黒騎士/黑骑士,それで……\nそんなことで、\nお前を見捨てられるか！　オルキス！！,可是……\n就算那样，\n我怎么可能抛下你！奥尔基丝！！
19,黒騎士/黑骑士,そう……私にとって、人形は\n親友であるオルキスとは違う形で\n大切な存在になっていた……,没错……对我来说，人偶\n已经成为了与挚友奥尔基丝\n形式不同的重要存在……
20,黒騎士/黑骑士,私は人生の全てを賭けた目的を諦めた。\n諦めた、つもりだった。\nしかし……,我放弃了赌上我全部人生的目标。\n我本打算放弃。\n可是……
21,黒騎士/黑骑士,潜入したアガスティアで、\n私は大将アダムから\nあの事件の真相を聞かされた。,潜入阿加斯提亚后，\n我从亚当大将那里\n听说了那起事件的真相。
22,アダム/亚当,星晶獣デウス・エクス・マキナに、\n精神を破壊する能力はありません。,星晶兽机械降神，\n并没有破坏精神的能力。
23,アダム/亚当,オルキス王女殿下の精神は、\n我々には干渉できない形で、\nメフォラシュに残っているはずです。,奥尔基丝公主殿下的精神，\n应该以一种我们无法干涉的形式，\n残留在梅弗拉修。
24,アダム/亚当,星晶獣デウス・エクス・マキナがあれば、\nオルキス王女殿下は、\n元の精神に戻ることが出来るでしょう。,只要有星晶兽机械降神，\n奥尔基丝公主殿下，\n就能恢复原本的精神了吧。
25,黒騎士/黑骑士,アダムの言葉は\n私にとっての福音であり、\nそして呪いだった。,亚当的话\n对我来说是福音，\n也是诅咒。
26,黒騎士/黑骑士,私は遂に、\n親友オルキスを取り戻す\n本当の方法を知った……,我终于，\n知道了找回挚友奥尔基丝的\n真正方法……
27,黒騎士/黑骑士,だがそれは同時に、\n私が人形と呼んだ娘の心を\n生贄とする行為でもある。,但那同时，\n也是将那个被我唤作人偶的女孩的心\n作为祭品的行为。
28,黒騎士/黑骑士,一度あの娘を大切と認めたからこそ……\n私は迷いに正面から\n向き合わねばならなくなったのだ。,正因为我曾承认那个女孩对我很重要……\n我才不得不正面\n去面对这份迷茫。
29,黒騎士/黑骑士,だが、私には\n悩み歩みを止める猶予など\n与えられはしなかった。,但是，我\n并没有被给予\n停下脚步去苦恼的宽裕。
30,ロゼッタ/萝赛塔,この辺りは\nちょっと見晴らしが悪いわね……,这附近的\n视野有点差呢……
31,ロゼッタ/萝赛塔,地の利もないし、\n闇雲に逃げてたんじゃ、\n袋の鼠にされちゃうわ……,也没有地利，\n如果只是一味盲目逃窜的话，\n会变成瓮中之鳖的……
32,黒騎士/黑骑士,我々を追う帝国兵から\n姬塔達を逃がすため、\n私は囮になることを選んだ。,为了让姬塔他们逃离\n追捕我们的帝国兵，\n我选择了去当诱饵。
33,黒騎士/黑骑士,……あるいは戦うことで、\n心の苦しみから\n目を背けようとしたのかもしれない。,……又或者，我只是想通过战斗，\n来逃避内心的\n痛苦罢了。
info,,,scene_chr269_q2_s10
译者,,,gemini-3.1-pro-preview
