id,name,text,trans
0-chapter_name,,それぞれの覚悟,各自的觉悟
0-synopsis,,黒騎士はソベルと共に港まで向かう途中、周囲から複数の気配を感じて人けのない場所に移動する。黒騎士が周囲に向かって声を張り上げると、イスタバイオン兵が物陰から現れ、黒騎士とソベルを取り囲む。イスタバイオン兵は問答無用で黒騎士に襲いかかる。,黑骑士与索贝尔在前往港口的途中，察觉到了周围的复数气息，于是转移到了没人的地方。黑骑士向周围大声呼喝，伊斯塔拜恩兵随即从暗处出现，包围了黑骑士与索贝尔。伊斯塔拜恩兵不由分说地向黑骑士发起了攻击。
1,,港まで連れ立って歩く\n黒騎士とソベル。,黑骑士与索贝尔\n结伴走向港口。
2,黒騎士/黑骑士,…………,…………
3,,黒騎士は警戒するように\n周囲に視線を巡らせていた。,黑骑士警惕地\n环顾着四周。
4,ソベル/索贝尔,どうされましたかな？\n先ほどから周りを気にされて……,您怎么了？\n刚才开始就在意着周围……
5,黒騎士/黑骑士,ついてこい。,跟我来。
6,,黒騎士は急に進路を変えると、\n理由も告げぬまま足早に進んでいく。,黑骑士突然改变路线，\n什么也没解释便快步走去。
12,,やがて人けのない場所に辿り着くと、\n黒騎士は周囲に向かって\n声を張り上げる。,不久，他们来到了一处杳无人烟的地方，\n黑骑士向着周围\n大声喝道。
13,黒騎士/黑骑士,そろそろ出てきたらどうだ！\nその程度の技術で、\n私を欺けると思うなよ！,差不多该出来了吧！\n别以为就凭这点本事\n就能瞒得过我！
18,,黒騎士の問いかけに観念したように、\n黄色の意匠を付けた兵士達が\n物陰から現れ、黒騎士達を取り囲む。,仿佛是对黑骑士的质问死心了，\n佩戴着黄色标志的士兵们\n从暗处现身，将黑骑士等人团团包围。
19,ソベル/索贝尔,……っ！？\nこ、これはいったい……！？,……！？\n这、这到底是……！？
20,黒騎士/黑骑士,その意匠……イスタバイオン王国だな。\nなるほど、そういうことか……,那个标志……是伊斯塔拜恩王国吧。\n原来如此，是这么回事啊……
21,黒騎士/黑骑士,貴様ら、どこから侵入した。\n誰の命令で動いている。,你们是从哪里潜入的。\n又是奉谁的命令行动的。
22,イスタバイオン兵/伊斯塔拜恩兵,…………,…………
23,黒騎士/黑骑士,答えるつもりはない、か。,不打算回答吗。
24,黒騎士/黑骑士,悪いが、大人しく\nやられるつもりはない。,不好意思，我可不打算\n乖乖受死。
26,黒騎士/黑骑士,貴様らが刃を向けている相手が\n誰なのか……\nその身をもって知るといい！,你们挥刃相向的对手\n到底是谁……\n就用你们的身体来好好体会吧！
info,,,scene_ult_chr269_ep1_q2_s20
译者,,,gemini-3.1-pro-preview
