id,name,text,trans
0-chapter_name,,森のかくれんぼ,森林里的捉迷藏
0,,魔物を倒した一行は、\n姿を現さない女の子を\n必死で探し続ける。,打倒魔物的一行人，\n拼命地寻找着\n迟迟未现身的女孩。
1,ビィ/碧,くっそー！\n目ぼしい場所は探したってのに、\nなんで見つからねぇんだよ！,可恶！\n明明把显眼的地方都找遍了，\n怎么就是找不到啊！
2,男の子/男孩,ひっく……っく……\nボクが……かくれんぼしようって……\n言ったから……,呜……呜……\n都怪我……提出要玩……\n捉迷藏……
3,ルリア/露莉亚,大丈夫です。\n姬塔とビィさんなら、\n絶対に見つけ出してくれます。,没关系的。\n如果是姬塔和碧先生的话，\n绝对能把她找出来的。
4,,その時、突然ビィが\n姬塔達を先導して疾駆する。,就在这时，碧突然\n跑在前面带领姬塔等人疾驰。
6,ルリア/露莉亚,ま、待って！\nビィさん！　どうしたんですか？,等、等等！\n碧先生！怎么了？
7,ビィ/碧,こうしちゃいらんねぇ！\nまだ探してねぇ場所があるんだ！,不能在这里干耗着了！\n还有一个没找过的地方！
10,,そう言うと、ビィは小さな女の子が、\nやっと入れそうな祠に辿り着く。,说完，碧来到了一个\n小女孩似乎勉强能钻进去的神龛前。
11,ビィ/碧,いたぞ！\n女の子だ！,找到了！\n是那个女孩！
12,,小さな祠の中で\n眠っていた女の子を\n見つけ出すビィ。,碧在小小的神龛里\n找到了\n正在熟睡的女孩。
13,女の子/女孩,へっ？\nもう見つかっちゃったの？,哎？\n已经被找到了吗？
14,ビィ/碧,やれやれ……オイラ達が\nどれだけ心配したと思ってんだよ……,哎呀呀……\n你知道我们有多担心你吗……
15,女の子/女孩,そんなぁ……\nここなら絶対に見つからないと\n思ったのになぁ……,怎么会……\n我明明觉得躲在这里\n绝对不会被发现的……
16,,無事に子供達を家に\n送り届けた姬塔達は\nほっと胸をなでおろす。,将孩子们平安\n送回家后，\n姬塔等人终于松了一口气。
18,ルリア/露莉亚,でも……なんでビィさんは、\nあの祠の場所が分かったんですか？,不过……为什么碧先生\n会知道那个神龛的位置呢？
19,ビィ/碧,あぁ……昔、姬塔と\n一緒にかくれんぼした時も、\n同じようなことがあってな……,啊……以前和姬塔\n一起玩捉迷藏的时候，\n也发生过类似的事情……
20,ビィ/碧,まぁ……その時は、\n姬塔の親父さんが\n見つけてくれたんだけどな。,嘛……不过那个时候，\n是姬塔的父亲\n把我们找出来的。
21,ルリア/露莉亚,うふふ……\nそんなことがあったんですね……,呵呵……\n原来发生过那样的事啊……
22,ビィ/碧,んん？　ルリア……\nニヤニヤしてどうしたんだ？,嗯？露莉亚……\n你一直在笑什么呢？
23,ルリア/露莉亚,えへへ……私の知らない\n姬塔とビィさんの話を\n聞けて、なんか嬉しいな……って。,嘿嘿……能听到我不知道的\n关于姬塔和碧先生的故事，\n感觉很开心……
24,ビィ/碧,へへっ。\nそりゃよかったぜ。,嘿嘿。\n那真是太好了。
25,ルリア/露莉亚,ふふっ……\nそれじゃあ私達も帰りましょうか。,呵呵……\n那我们也回去吧。
26,,その帰り道、姬塔とビィの\n尽きない思い出話に、嬉しそうに\n耳を傾けるルリアであった。,在回去的路上，露莉亚开心地\n倾听着姬塔和碧\n说也说不完的回忆。
info,,,scene_free48_q3_s20
译者,,,gemini-3.1-pro-preview
