id,name,text,trans
0-chapter_name,,友の命を背負う者,背负友人生命之人
0-synopsis,,ある時、姬塔達はゴブリンとの戦いに劣勢を強いられる町を訪れる。町は自警団が守っていたが、技術と経験が不足していた。姬塔達は自警団を鍛えることになり、デリフォード、ボレミアが中心となって「守るため」に特化した戦い方を教える。いつしか自警団員はその戦法と自分達を「シールドスウォーン」と呼称するようになり、来る次のゴブリンとの戦いに臨むのだった。,有一天，姬塔一行来到了一个在与哥布林的战斗中处于劣势的城镇。城镇由自卫团守护，但他们缺乏技术和经验。姬塔一行决定训练自卫团，德里福德和波蕾米亚成为主力，教授他们专注于「防守」的战斗方式。不知不觉中，自卫团成员开始称这种战法和自己为「誓盾者」，并准备迎接即将到来的与哥布林的下一场战斗。
1,,とある者は全空各地の\n島ごとの戦いの歴史を\n調査していた。,某人正在调查\n全空各地岛屿的\n战斗历史。
2,,そんな中、ある島が発祥の\n戦闘技能について聞きつけ、\n関係者に取材を申し込んだ。,在这过程中，他听说了\n源自某个岛屿的战斗技能，\n于是向相关人员申请采访。
3,部隊長,そうだな……\nま、要するにゴブリン族の\n襲撃を受けたって話さ。,是啊……\n简单来说，就是我们\n遭受了哥布林族的袭击。
4,部隊長,それでゴブリンに\n対抗して自警団を結成した。\nそこまでは良かったんだけどな。,为了对抗哥布林，\n我们组建了自卫团。\n到这里为止还算顺利。
5,部隊長,まあ、数の差もあって\n俺達はずっと劣勢だった。\nそんな時に、彼らが現れたんだ……,不过，由于数量上的差距，\n我们一直处于劣势。\n就在这时，他们出现了……
11,ゴブリン１/哥布林１,ケヒャヒャヒャ！,嘿嘿嘿嘿！
12,ゴブリン２/哥布林２,キキッ……キーッ！,吱吱……吱——！
13,自警団員１,この……っ！\nこいつら、次から次へと！,可恶……！\n这些家伙，一个接一个地来！
14,自警団員２,ちっ！　ダメだっ！\n押し込まれちまう！,啧！不行了！\n要被压制住了！
15,,ゴブリンの群れに圧倒され\n自警団の誰もが敗北を予感した\nその瞬間……！,被哥布林群压倒，\n自卫团的每个人都预感到失败\n就在那一瞬间……！
17,ボレミア/波蕾米亚,でやっ！,嘿呀！
18,ゴブリン１/哥布林１,グギャ！？,咕呀！？
19,自警団長,な、なんだ！？,这，这是怎么回事！？
20,デリフォード/德里福德,姬塔殿っ！\n彼らへ加勢するぞ！,姬塔大人！\n我们去支援他们吧！
21,,デリフォードがそう言うと、\n姬塔は\n力強く頷いた。,德里福德这么说道，\n姬塔\n有力地点了点头。
27,,こうして姬塔達は\nゴブリンの群れを追い返すことに\n成功するのであった。,就这样，姬塔一行\n成功地将哥布林群\n赶了回去。
28,自警団長,一時はどうなる事かと思ったが……\nあんた達は騎空団だな。\nありがとう。,一度以为会变成什么样子……\n你们是骑空团吧。\n谢谢你们。
29,自警団長,あんた達のお陰で助かった。\n俺達はこの町の自警団を\nやっているんだ。,多亏了你们才得救。\n我们是这个镇上的\n自卫团。
30,ルリア/露莉亚,それって……\n自分達の町を自分達で守ってる\nということですよね。,这就是说……\n你们在自己保护\n自己的城镇对吧。
31,ビィ/碧,へぇ～\n立派なことじゃねーか。,嘿～\n这可真了不起啊。
32,デリフォード/德里福德,だが先ほどの戦いぶり……\nおそらくは実戦経験の浅い者が\n多いのだろう？,但是刚才的战斗表现……\n恐怕是缺乏实战经验的人\n比较多吧？
33,自警団長,ああ。お陰で日増しに規模が\n大きくなるゴブリンの襲撃に\n手を焼いてるんだ。,是啊。因此我们对付\n日益扩大规模的哥布林袭击\n感到很头疼。
34,ボレミア/波蕾米亚,なるほど。連携不足を\n感じたのは、民間人ゆえの\n経験不足が原因か。,原来如此。感觉到配合不足，\n是因为作为平民\n缺乏经验的缘故啊。
35,自警団長,……あんた達に\n助けてもらって実感したよ。\n俺達は全然ダメだってことを。,……得到你们的帮助后\n我真切地感受到了。\n我们完全不行啊。
36,自警団長,しかしそれでも\n俺達はこの町を守りたいんだ。,但即便如此\n我们也想要守护这个城镇。
37,自警団長,それで頼みがある。\nあんた達のように戦える\n方法を教えてくれ！,所以我有个请求。\n请教我们\n像你们那样战斗的方法！
38,,姬塔はすぐさま、\n彼らの申し出を快諾した。,姬塔立即\n欣然接受了他们的请求。
39,ビィ/碧,そうだな！\n困ってるヤツを見捨てるなんて\nできねーもんな！,没错！\n我们可不能见死不救\n抛弃遇到麻烦的人啊！
40,ボレミア/波蕾米亚,ああ。\n助けを求める声に応じないのは\n恥ずべきことだ。,是的。\n不回应求助的声音\n是可耻的行为。
41,自警団長,<span class='scene-font-4'>やった！</span>\n本当にありがとう！,<span class='scene-font-4'>太好了！</span>\n真的非常感谢！
42,デリフォード/德里福德,<span class='scene-font-4'>はっはっはっは！</span>\nさすがは姬塔殿だ。\nそう来なくてはな！,<span class='scene-font-4'>哈哈哈哈！</span>\n不愧是姬塔大人。\n就该这样啊！
43,ボレミア/波蕾米亚,わかった。\nならば早速訓練開始だ。\n自警団員を集めてほしい。,明白了。\n那么立即开始训练吧。\n请集合自卫团成员。
49,,こうして\n姬塔達による\n自警団員の特訓が始まった。,就这样\n姬塔一行对\n自卫团成员的特训开始了。
50,ビィ/碧,へへっ。\nあちこちで訓練してる\nみたいだぜ！,嘿嘿。\n看来到处都在\n进行训练呢！
50-sel1_txt,,デリフォードを手伝う,帮助德里福德
50-sel2_txt,,ボレミアの訓練に参加,参加波蕾米亚的训练
54,デリフォード/德里福德,さぁ、ゆくぞ！\n盾の構え方はこうだ。\n腕と身体に密着させるようにな。,来，开始吧！\n盾牌的持法是这样的。\n要紧贴手臂和身体。
55,自警団員１,ふむふむ。\nこんな感じか？,嗯嗯。\n是这种感觉吗？
