id,name,text,trans
0-synopsis,,空の世界に来てから、チャチャゼロに不調が発生していた。エヴァンジェリンは、空の世界の「マナ」とチャチャゼロの相性に問題があると語り、マナの解析のため姬塔達の戦闘を傍で分析したいと話す。マナの解析後はチャチャゼロを「マナベリ」として動けるように調整し、一行に貸与してくれるという。一行は分析への協力を快く了承するのだった。,自从来到空之世界后，恰恰杰洛就一直状态不佳。艾凡杰琳表示，空之世界的「玛那」与恰恰杰洛的相性有问题，为了解析玛那，她想在姬塔一行战斗时在一旁进行分析。她说在解析玛那之后，会将恰恰杰洛调整为能够以「玛那贝利」的身份行动，并将其借给姬塔一行人使用。姬塔一行欣然同意协助她进行分析。
1,ビィ/碧,お、あそこにいるの、\nチャチャゼロじゃねぇか？,哦，在那里的是，\n恰恰杰洛吗？
5,チャチャゼロ,ケケケ……,嘿嘿嘿……
12,ルリア/露莉亚,クルクル回ってますね。\nダンスがお好きなんでしょうか？,一直在转圈呢。\n很喜欢跳舞吗？
13,ビィ/碧,う～ん……\nあんまりイメージねぇけどな。,唔……\n不太像啊。
14,チャチャゼロ,ケケ……ケ……,嘿……嘿……
16,ルリア/露莉亚,<span class='scene-font-4'>はわわっ！？</span>\nいきなり倒れちゃいましたよ！,<span class='scene-font-4'>哇哇！？</span>\n突然就倒下了！
17,,姬塔は慌てて駆け寄り、\nチャチャゼロを抱き上げて\n室内に連れ帰るのだった。,姬塔慌忙跑了过去，\n抱起恰恰杰洛\n把他带回了房间里。
24,ビィ・ルリア/碧・露莉亚,……魔力の不調？,……魔力失调？
25,チャチャゼロ,アア……\n甲板デ武器ヲ手入レシテタンダガ、\nイツノ間ニカ無様ニ踊ッテタゼ。,啊啊……\n我本来在甲板上保养武器，\n不知什么时候却跳起了难看的舞。
26,チャチャゼロ,コッチジャ妙ニ調子ガ出ナクテナ。\n時々身体ガ勝手ニ動イチマウンダ。,我这边状态很不好。\n身体时不时会自己动起来。
27,ルリア/露莉亚,チャチャゼロさんは、\nエヴァンジェリンさんの従者で、\nその魔力で動いてるんですよね？,恰恰杰洛先生是，\n艾凡杰琳小姐的从者，\n是靠她的魔力行动的对吧？
28,チャチャゼロ,ソノ通リダ。\nダガ供給サレル御主人ノ魔力ニ\n変ワッタトコロハ無イ。,正是如此。\n但主人供给的魔力\n并没有什么变化。
29,チャチャゼロ,ケケケ……\n空ノ世界デ暴レルツモリガ\n踊ッチマウトハナ。,嘿嘿嘿……\n本来想在空之世界大闹一场\n结果却跳起了舞。
30,ビィ/碧,原因不明の不調かぁ。\n何かオイラ達にできることが\nありゃいいけど……,原因不明的失调啊。\n要是有什么我们能做的\n就好了……
31,エヴァンジェリン,喜ぶがいい、トカゲ。\nお前達を協力させてやるぞ。,高兴吧，蜥蜴。\n我会让你们帮我的忙的。
32,ビィ/碧,あ、エヴァンジェリン……！\nオイラはトカゲじゃねぇからな！,啊，艾凡杰琳……！\n我才不是蜥蜴！
33,エヴァンジェリン,私の研究と調査の結果、\nチャチャゼロの不調の\n原因がわかった。,我的研究和调查有了结果，\n恰恰杰洛失调的\n原因找到了。
34,エヴァンジェリン,空の世界の<span class='scene-font-spword'>「マナ」</span>だ。,是空之世界的<span class='scene-font-spword'>「玛那」</span>。
35,チャチャゼロ,マナ……？,玛那……？
36,エヴァンジェリン,マナすなわち「魔の淵源」の性質が、\nチャチャゼロの素体と相性が悪い。\nだから時々意図していない動きをする。,玛那，也就是「魔之渊源」的性质，\n与恰恰杰洛的素体相性不好。\n所以他才会时不时做出并非本意的举动。
37,エヴァンジェリン,これをチューニングするには、\nまず空の世界の生物の体内における\nマナの作用を解析する必要がある。,要调整这个的话，\n首先需要解析空之世界生物体内\n玛那的作用。
38,ビィ/碧,おいおい……\n協力ってまさか、オイラ達を\n解剖でもするつもりかよ？,喂喂……\n所谓的帮忙，难道是说要\n解剖我们吗？
39,エヴァンジェリン,馬鹿トカゲめ。\nマナは物理的に取り出せん。,蠢蜥蜴。\n玛那可不是能物理取出的东西。
40,エヴァンジェリン,お前達の戦闘を傍で分析させて貰う。\nその中でマナの動向を観察し、\n記録できれば問題ない。,我会在一旁分析你们的战斗。\n只要能在战斗中观察并\n记录玛那的动向就没问题了。
41,ルリア/露莉亚,ほっ……じゃあ私達は、\nいつも通りに依頼を受けて、\n魔物と戦ったりすればいいんですね。,呼……那我们只要，\n像往常一样接受委托，\n和魔物战斗就可以了呢。
42,ビィ/碧,でも観察っていったって、\nそれこそマナは目に見えねぇだろ？,但是就算说是观察，\n玛那那东西又看不见吧？
43,エヴァンジェリン,ふん、私を誰だと思っている？\nすでに姬塔のマナも\nくっきりハッキリ見えている。,哼，你以为我是谁？\n姬塔小姐的玛那\n我已经能看得清清楚楚了。
44,エヴァンジェリン,マナの解析が終了したら、\nチャチャゼロを<span class='scene-font-spword'>「マナベリ」</span>として\n動けるよう調整するつもりだ。,玛那解析结束后，\n我会把恰恰杰洛调整成能以<span class='scene-font-spword'>「玛那贝利」</span>的身份\n行动。
45,エヴァンジェリン,姬塔にも\n報酬として貸与してやるぞ。\n悪い話ではないだろう？,也会作为\n报酬借给姬塔小姐。\n这条件不错吧？
46,ビィ/碧,別に報酬なんか要らねぇぜ。\nただ一緒に行動するだけだしな。,根本不需要什么报酬。\n只是和我们一起行动而已。
47,チャチャゼロ,イイカラオレヲツレテケ。\n俺ニ思イ切リ暴レサセ……\nイヤ恩返シサセロ。,所以带我一起去吧。\n让我尽情地大闹一场……\n不，是报答你们。
48,ビィ/碧,おいおい……\n本音がダダ漏れじゃねぇか。,喂喂……\n真心话都说漏嘴了啊。
49,ルリア/露莉亚,ふふ、姬塔、\nなんだか賑やかになりそうですね。\nさっそく行きましょう！,呼呼，姬塔小姐，\n感觉会很热闹呢。\n我们这就出发吧！
50,,こうしてチャチャゼロを直すため、\nエヴァンジェリンが同行する中で、\nマナの解析が始まるのだった。,就这样，为了治好恰恰杰洛，\n在艾凡杰琳同行的情况下，\n玛那的解析开始了。
info,,,scene_evt250210_manaberi
译者,,,Gemini
