id,name,text,trans
0-chapter_name,,第4話 醤油で煮しめた裏の顔,第4话 用酱油炖煮的背后真相
0-synopsis,,ジンナイの命に納得のいかない姬塔達。さとは諦めた様子を見せるが、ミリンがさとの本心を見抜く。さとは姬塔達を巻き込まず、ひとりで大事な友人であるユズリハの行方を探すつもりだった。さらに、「こーちゃん」という憧れの忍者が姿を消した理由も突き止めたいのだという。姬塔達はさとに協力することを決めるのだった。,姬塔一行对仁内的命令感到不满。佐藤看似放弃了，但米林看穿了佐藤的真正心意。佐藤原本打算独自寻找重要朋友柚璃叶的下落。此外，她还想查明憧憬的忍者「小桧」消失的原因。最终，姬塔一行决定协助佐藤。
1,さと,はぁ～～～～\nほんと、やってらんねー……,唉～～～～\n真是干不下去了……、
2,さと,いーやもう。思いっきり\nやけ食いして、ジジイに\nとんでもない請求送ってやろ。,算了算了。干脆大吃一顿，\n然后给那老头送个天价账单。
3,,忍ノ里一番の食堂の一角。\n大机の上には、異常なほど真っ赤に\n染まった料理が所狭しと並んでいた。,忍之里最好的食堂一角。\n大桌子上摆满了异常红艳的料理。
4,ビィ/碧,ゲホッ、ゲホッ！\nうぅ～……湯気だけでも辛すぎて\n目に滲みるぜ～……,咳咳！\n呜～……光是蒸汽都辣得\n眼睛刺痛啊～……
5,ミリン/米林,あわわ……さっちゃん、\n辛い物をそんなに食べて大丈夫ですか？\n確か、辛い物は苦手だって……,哇哇……佐藤，\n吃这么多辣的没问题吗？\n你不是不擅长吃辣的吗……
6,さと,……んえ？\nそれ、どこ情報？\nあーしが辛い物苦手って。,……嗯？\n这是谁说的？\n我不擅长吃辣？
7,ミリン/米林,あ、あれ？\nでもあの時、甘い物が大好きだけど\n辛い物は全然食べられないって……,啊，那个？\n但那时候，你明明说喜欢甜食\n但完全不能吃辣……
8,ミリン/米林,あっ、そっか。\nあの時は偽物さっちゃん\nだったから……,啊，对了。\n那时候是假的佐藤……
9,さと,へぇ～……\nあーしの偽物って\n甘党だったんだ。,哼～……\n我的冒牌货\n原来是甜食党啊。
10,さと,あーしと真逆だ。あーし、\n辛い物はどんなに辛くてもイケるけど、\n甘い物は全然ダメなんだよねー,和我完全相反。我呢，\n再辣的东西都能吃，\n但甜的完全不行。
11,シオン/紫苑,む……先に知り合った偽物の方が\n大量に甘い物を食べていたからか、\n妙な感じがするな……,嗯……先认识的那个冒牌货\n吃了大量甜食，\n总觉得有点怪……
12,ルリア/露莉亚,でも、どっちも極端なのは\nそっくりですね！,不过，这种极端倒是\n很像呢！
13,ミリン/米林,やっぱり、さっちゃんは\n辛ければ辛いほどいい派の\n辛党なんですか？,果然，佐藤你是\n越辣越好的辣食党？
14,さと,うーん、そういうわけでもないかなー\n辛い物の中でも、\nあーしが一番好きなのはコレだし。,嗯，也不是这样啦～\n在辣的东西中，\n我最喜欢这个。
15,,さとが懐から取り出したのは、\n緑色のペーストが詰まった瓶。,佐藤从怀里拿出一个\n装满绿色酱料的瓶子。
16,ミリン/米林,おや？\nこれは……,哦？\n这是……
17,ミリン/米林,もしかしなくても、\nこれって、ワサビですよね？\n東国では有名な調味料の……,这难道是，\n芥末吧？\n在东国很有名的调料……
18,さと,そ。あーし、これがとにかく好きでさー\n常に自分用のワサビを\n持ち歩いてるんだよねー,对。我特别喜欢这个，\n所以总是随身携带\n自己的芥末。
19,さと,疲労回復に砂糖菓子や蜜を\n舐める人がいるけど、\nあーしはこのワサビ一択だなー,有些人通过吃糖果或蜜来恢复疲劳，\n但我只选芥末。
20,,そう言って、さとは\nひと掬いのワサビを\n躊躇いなく口に含む。,佐藤说完，毫不犹豫地\n含了一勺芥末在嘴里。
21,さと,ん～～～～！　これこれ！\nこのツーンとした感じ！\nやっぱりワサビってサイコー……,嗯～～～～！ 就是这个！\n这种刺鼻的感觉！\n果然芥末是最棒的……
22,,しばしワサビの刺激を堪能した後、\n気持ちを落ち着けるように茶を啜った\nさとは大きく息を吐いた。,在享受了一会儿芥末的刺激后，\n佐藤啜了一口茶来平复心情，\n然后长长地吐了一口气。
23,さと,はー……\nちょっと気持ち落ち着いた。,哈……\n心情稍微平静了一些。
24,さと,みっちーとシオぴ、\nすっごい嫌な気持ちになったでしょ？\nほんと、ごめんね。,米林和紫苑，\n你们感觉很不舒服吧？\n真的，对不起。
25,ミリン/米林,いえ、気にしないでください！\nさっちゃんのせいじゃないので……,不，请不要在意！\n这不是佐藤的错……
26,シオン/紫苑,しかし、衆長殿の我が子を\n心配どころか、物としてしか\n見ていないような発言……,然而，那个酋长大人\n不仅不担心自己的孩子，\n还把他们当成物品看待的发言……
27,シオン/紫苑,誠に解せぬ。\nさすがのヤツガレも怒髪天を衝く\n思いだったなり。,实在难以理解。\n就连我也感到\n怒发冲冠。
28,さと,そりゃムカつくよねー\nあーしも久しぶりに\nイラっとしたもん。,那当然会生气啊～\n我也久违地\n生气了。
29,さと,でもまぁ、禁止されちゃったし。\nあーしもあんた達もここまでだね。\nおつかれおつかれー,不过嘛，被禁止了。\n我和你们也就到此为止了。\n辛苦了辛苦了。
30,ビィ/碧,んなっ……！\n忍者の姉ちゃんは悔しくねぇのかよ！？\nあんな一方的に言われたまんまでさ！,什么……！\n忍者姐姐你不觉得可惜吗！？\n就这样被单方面说了那种话！
31,さと,そりゃあ、ちょっとは悔しいけど。\nでも、めんどーじゃん？\n衆長に逆らうとか。,是啊，是有点可惜。\n但是，很麻烦啊？\n违抗酋长什么的。
32,さと,あんた達も聞いたでしょ。\n忍者の罰ってさ、\nほんっとえげつないんだよ。,你们也听到了吧。\n忍者的惩罚，\n真的很残酷。
